rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 446,79992 |  0 | 397,87211 | 446,79992 
  1 | 33 | 625,42792 |  1 | 442,53303 | 625,42792 
  1 | 26 | 687,66765 |  2 | 458,79135 | 687,66765 
  1 | 58 | 697,72727 |  3 | 461,52167 | 697,72727 
  1 | 35 | 699,48091 |  4 | 461,98393 | 699,48091 
  1 | 39 | 715,54881 |  5 | 468,38485 | 715,54881 
  1 | 17 | 725,23497 |  6 | 472,76483 | 725,23497 
  1 | 54 | 758,70543 |  7 | 491,05912 | 758,70543 
  1 | 62 | 782,43828 |  8 | 506,22546 | 782,43828 
  1 | 29 | 792,45206 |  9 | 513,80021 | 792,45206 
  1 | 37 | 798,74051 | 10 | 518,78194 | 798,74051 
  1 | 38 | 800,09725 | 11 | 519,54126 | 800,09725 
  1 | 42 | 808,52352 | 12 | 526,79712 | 808,52352 
  1 | 19 | 808,56452 | 13 | 527,59744 | 808,56452 
  1 | 45 | 809,20720 | 14 | 527,38932 | 809,20720 
  1 | 60 | 817,10794 | 15 | 534,80012 | 817,10794 
  1 | 10 | 825,04265 | 16 | 541,80033 | 825,04265 
  1 | 36 | 825,65314 | 17 | 542,78231 | 825,65314 
  1 | 52 | 827,51958 | 18 | 544,46136 | 827,51958 
  1 | 49 | 839,35446 | 19 | 555,79069 | 839,35446 
  1 | 41 | 839,76555 | 20 | 556,22181 | 839,76555 
  1 | 53 | 845,77798 | 21 | 562,12551 | 845,77798 
  1 | 63 | 851,35976 | 22 | 567,04049 | 851,35976 
  1 | 31 | 854,42169 | 23 | 570,44560 | 854,42169 
  1 | 50 | 854,88146 | 24 | 570,59320 | 854,88146 
  1 | 44 | 859,84838 | 25 | 575,56953 | 859,84838 
  1 | 28 | 860,01772 | 26 | 575,47910 | 860,01772 
  1 | 55 | 862,97756 | 27 | 578,69464 | 862,97756 
  1 | 43 | 871,43806 | 28 | 586,83400 | 871,43806 
  1 | 59 | 875,69510 | 29 | 591,95729 | 875,69510 
  1 | 40 | 876,91915 | 30 | 592,12569 | 876,91915 
  1 | 57 | 880,45428 | 31 | 596,48742 | 880,45428 
  1 | 51 | 882,22799 | 32 | 598,14297 | 882,22799 
  1 | 56 | 883,20452 | 33 | 598,92023 | 883,20452 
  1 | 27 | 884,83103 | 34 | 600,26393 | 884,83103 
  1 | 61 | 888,39421 | 35 | 604,45250 | 888,39421 
  1 | 47 | 888,76640 | 36 | 605,17977 | 888,76640 
  1 | 46 | 893,76131 | 37 | 609,64229 | 893,76131 
  1 | 30 | 894,29653 | 38 | 610,73521 | 894,29653 
  1 | 48 | 901,63936 | 39 | 617,66280 | 901,63936 
  1 | 22 | 902,46785 | 40 | 619,04195 | 902,46785 
  1 | 32 | 926,59126 | 41 | 643,27705 | 926,59126 
  1 | 18 | 956,98972 | 42 | 674,44256 | 956,98972 
  1 | 21 | 1085,97563 | 43 | 795,85637 | 1085,97563 
  1 |  4 | 1098,12228 | 44 | 807,47686 | 1098,12228 
  1 | 13 | 1118,95640 | 45 | 827,90029 | 1118,95640 
  1 | 11 | 1246,17259 | 46 | 950,34801 | 1246,17259 
  1 |  5 | 1247,79222 | 47 | 951,71938 | 1247,79222 
  1 |  1 | 1278,73265 | 48 | 982,37468 | 1278,73265 
  1 | 12 | 1288,59643 | 49 | 992,25377 | 1288,59643 
  1 |  7 | 1303,24740 | 50 | 1006,36684 | 1303,24740 
  1 | 23 | 1310,79645 | 51 | 1014,59152 | 1310,79645 
  1 |  2 | 1316,54710 | 52 | 1019,85315 | 1316,54710 
  1 | 15 | 1377,63959 | 53 | 1080,27528 | 1377,63959 
  1 | 16 | 1398,52613 | 54 | 1100,49499 | 1398,52613 
  1 |  8 | 1441,46301 | 55 | 1143,27165 | 1441,46301 
  1 | 24 | 1502,53879 | 56 | 1204,25100 | 1502,53879 
  1 |  6 | 1576,22862 | 57 | 1277,48478 | 1576,22862 
  1 | 14 | 1584,73362 | 58 | 1286,37610 | 1584,73362 
  1 | 20 | 1592,86610 | 59 | 1294,87741 | 1592,86610 
  1 | 25 | 1595,06321 | 60 | 1296,39100 | 1595,06321 
  1 |  9 | 1709,10491 | 61 | 1410,44373 | 1709,10491 
  1 |  0 | 1710,21352 | 62 | 1411,90608 | 1710,21352 
  1 |  3 | 1732,17991 | 63 | 1434,22346 | 1732,17991 
  2 | 33 | 3438,66676 |  0 | 425,47857 | 1706,41333 
  2 | 58 | 3438,91318 |  1 | 431,78196 | 1706,65975 
  2 | 34 | 3438,98622 |  2 | 395,15515 | 1706,73279 
  2 | 17 | 3439,39652 |  3 | 467,59340 | 1707,14309 
  2 | 37 | 3439,84948 |  4 | 486,59647 | 1707,59605 
  2 | 39 | 3439,94222 |  5 | 462,74432 | 1707,68879 
  2 | 26 | 3440,15025 |  6 | 458,77703 | 1707,89682 
  2 | 35 | 3440,25712 |  7 | 460,99861 | 1708,00369 
  2 | 29 | 3440,29995 |  8 | 495,49880 | 1708,04652 
  2 | 54 | 3440,46355 |  9 | 487,59349 | 1708,21012 
  2 | 52 | 3440,55075 | 10 | 533,46502 | 1708,29732 
  2 | 62 | 3440,76503 | 11 | 496,30509 | 1708,51160 
  2 | 63 | 3441,00688 | 12 | 554,47225 | 1708,75345 
  2 | 45 | 3441,10626 | 13 | 523,17950 | 1708,85283 
  2 | 38 | 3441,37832 | 14 | 516,23504 | 1709,12489 
  2 | 42 | 3441,41356 | 15 | 518,09109 | 1709,16013 
  2 | 60 | 3441,46531 | 16 | 529,72366 | 1709,21188 
  2 | 49 | 3441,46926 | 17 | 517,35041 | 1709,21583 
  2 | 32 | 3441,66812 | 18 | 544,15503 | 1709,41469 
  2 | 28 | 3441,67625 | 19 | 553,36648 | 1709,42282 
  2 | 19 | 3441,75503 | 20 | 524,31461 | 1709,50160 
  2 | 10 | 3441,83498 | 21 | 540,98748 | 1709,58155 
  2 | 36 | 3441,87267 | 22 | 536,89473 | 1709,61924 
  2 | 41 | 3442,02140 | 23 | 551,75964 | 1709,76797 
  2 | 44 | 3442,02616 | 24 | 555,85780 | 1709,77273 
  2 | 51 | 3442,05683 | 25 | 563,57950 | 1709,80339 
  2 | 40 | 3442,09687 | 26 | 570,75162 | 1709,84344 
  2 | 55 | 3442,26149 | 27 | 572,64999 | 1710,00806 
  2 | 50 | 3442,27080 | 28 | 570,56073 | 1710,01737 
  2 | 22 | 3442,32369 | 29 | 588,61881 | 1710,07026 
  2 | 27 | 3442,43605 | 30 | 584,94718 | 1710,18262 
  2 | 31 | 3442,50388 | 31 | 540,38683 | 1710,25045 
  2 | 53 | 3442,53699 | 32 | 557,31500 | 1710,28356 
  2 | 43 | 3442,56309 | 33 | 575,44306 | 1710,30966 
  2 | 61 | 3442,57891 | 34 | 596,81165 | 1710,32548 
  2 | 30 | 3442,66701 | 35 | 589,30641 | 1710,41358 
  2 | 56 | 3442,78726 | 36 | 589,39109 | 1710,53383 
  2 | 47 | 3442,88342 | 37 | 577,25443 | 1710,62999 
  2 | 57 | 3442,95859 | 38 | 584,79766 | 1710,70516 
  2 | 59 | 3442,98541 | 39 | 586,81372 | 1710,73198 
  2 | 46 | 3443,14859 | 40 | 597,75879 | 1710,89516 
  2 | 48 | 3443,29012 | 41 | 612,90571 | 1711,03669 
  2 | 18 | 3444,57820 | 42 | 668,88469 | 1712,32477 
  2 | 21 | 3446,13217 | 43 | 794,53894 | 1713,87874 
  2 | 13 | 3446,98553 | 44 | 810,74821 | 1714,73210 
  2 |  4 | 3447,39721 | 45 | 801,24397 | 1715,14378 
  2 | 11 | 3448,61009 | 46 | 910,41243 | 1716,35666 
  2 |  7 | 3449,99901 | 47 | 958,05406 | 1717,74558 
  2 | 12 | 3450,03332 | 48 | 977,40268 | 1717,77989 
  2 |  5 | 3450,29963 | 49 | 960,40181 | 1718,04620 
  2 | 23 | 3450,74689 | 50 | 975,80329 | 1718,49346 
  2 |  2 | 3451,57089 | 51 | 1028,93058 | 1719,31746 
  2 |  1 | 3451,93374 | 52 | 1010,28302 | 1719,68031 
  2 | 16 | 3452,22361 | 53 | 1086,76563 | 1719,97018 
  2 | 15 | 3452,68961 | 54 | 1068,22164 | 1720,43617 
  2 |  8 | 3453,01891 | 55 | 1124,80315 | 1720,76548 
  2 | 14 | 3455,12103 | 56 | 1236,78658 | 1722,86760 
  2 | 24 | 3455,36512 | 57 | 1200,14034 | 1723,11169 
  2 | 20 | 3456,40273 | 58 | 1289,02266 | 1724,14930 
  2 |  6 | 3456,41266 | 59 | 1254,85862 | 1724,15923 
  2 | 25 | 3457,69761 | 60 | 1325,86790 | 1725,44418 
  2 |  9 | 3457,89848 | 61 | 1343,29524 | 1725,64505 
  2 |  0 | 3458,09173 | 62 | 1341,91582 | 1725,83830 
  2 |  3 | 3458,44710 | 63 | 1383,08292 | 1726,19367 
  3 | 33 | 5164,51548 |  0 | 423,64467 | 1705,99486 
