rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1721,65501 |  0 | 1617,00134 | 1721,65501 
  1 | 33 | 1881,36015 |  1 | 1748,58126 | 1881,36015 
  1 | 58 | 1903,29892 |  2 | 1775,23985 | 1903,29892 
  1 | 35 | 2107,90831 |  3 | 1876,95343 | 2107,90831 
  1 | 39 | 2111,05190 |  4 | 1899,04139 | 2111,05190 
  1 | 26 | 2120,93936 |  5 | 1882,08414 | 2120,93936 
  1 | 37 | 2185,85982 |  6 | 2002,19567 | 2185,85982 
  1 | 54 | 2189,47136 |  7 | 2005,38024 | 2189,47136 
  1 | 17 | 2195,99414 |  8 | 1945,96301 | 2195,99414 
  1 | 29 | 2282,21760 |  9 | 2042,91688 | 2282,21760 
  1 | 62 | 2345,29633 | 10 | 2047,23730 | 2345,29633 
  1 | 38 | 2370,45549 | 11 | 2123,37437 | 2370,45549 
  1 | 49 | 2409,38227 | 12 | 2122,29260 | 2409,38227 
  1 | 42 | 2429,25763 | 13 | 2128,45132 | 2429,25763 
  1 | 45 | 2495,84223 | 14 | 2147,14855 | 2495,84223 
  1 | 60 | 2564,85745 | 15 | 2177,70923 | 2564,85745 
  1 | 36 | 2601,60594 | 16 | 2209,63788 | 2601,60594 
  1 | 19 | 2607,25068 | 17 | 2150,34529 | 2607,25068 
  1 | 44 | 2620,15475 | 18 | 2284,90559 | 2620,15475 
  1 | 10 | 2644,99995 | 19 | 2217,88948 | 2644,99995 
  1 | 32 | 2650,24658 | 20 | 2190,32172 | 2650,24658 
  1 | 31 | 2666,08536 | 21 | 2205,17693 | 2666,08536 
  1 | 41 | 2668,83875 | 22 | 2273,31766 | 2668,83875 
  1 | 47 | 2675,60503 | 23 | 2366,65513 | 2675,60503 
  1 | 28 | 2675,97356 | 24 | 2272,41842 | 2675,97356 
  1 | 52 | 2685,63462 | 25 | 2188,76861 | 2685,63462 
  1 | 53 | 2691,84133 | 26 | 2287,94967 | 2691,84133 
  1 | 63 | 2724,27937 | 27 | 2288,48843 | 2724,27937 
  1 | 61 | 2749,05547 | 28 | 2378,62500 | 2749,05547 
  1 | 40 | 2764,61492 | 29 | 2337,08667 | 2764,61492 
  1 | 55 | 2826,09463 | 30 | 2355,52038 | 2826,09463 
  1 | 48 | 2830,20208 | 31 | 2451,16802 | 2830,20208 
  1 | 56 | 2833,04840 | 32 | 2427,98928 | 2833,04840 
  1 | 50 | 2834,19431 | 33 | 2342,18558 | 2834,19431 
  1 | 27 | 2849,91128 | 34 | 2406,91186 | 2849,91128 
  1 | 51 | 2851,87026 | 35 | 2311,54966 | 2851,87026 
  1 | 59 | 2855,31381 | 36 | 2345,10553 | 2855,31381 
  1 | 30 | 2893,45789 | 37 | 2418,97648 | 2893,45789 
  1 | 46 | 2939,78094 | 38 | 2444,95750 | 2939,78094 
  1 | 22 | 2944,19980 | 39 | 2427,67738 | 2944,19980 
  1 | 43 | 2998,49046 | 40 | 2365,21939 | 2998,49046 
  1 | 57 | 3004,94012 | 41 | 2402,90381 | 3004,94012 
  1 | 18 | 3170,43268 | 42 | 2738,07497 | 3170,43268 
  1 | 21 | 3598,91364 | 43 | 3190,82117 | 3598,91364 
  1 |  4 | 3629,59433 | 44 | 3292,53320 | 3629,59433 
  1 | 13 | 3720,66919 | 45 | 3330,37094 | 3720,66919 
  1 | 11 | 3989,43553 | 46 | 3789,36823 | 3989,43553 
  1 |  7 | 4155,51245 | 47 | 3944,87684 | 4155,51245 
  1 |  5 | 4191,51488 | 48 | 3966,18119 | 4191,51488 
  1 | 23 | 4235,14105 | 49 | 4025,21681 | 4235,14105 
  1 |  1 | 4242,43608 | 50 | 4028,74669 | 4242,43608 
  1 |  2 | 4310,54972 | 51 | 4130,78615 | 4310,54972 
  1 | 12 | 4472,68701 | 52 | 4335,24488 | 4472,68701 
  1 | 15 | 4548,91445 | 53 | 4390,12172 | 4548,91445 
  1 | 16 | 4680,23463 | 54 | 4572,00684 | 4680,23463 
  1 |  8 | 4797,33865 | 55 | 4715,90427 | 4797,33865 
  1 | 24 | 5040,81480 | 56 | 4945,38926 | 5040,81480 
  1 | 14 | 5250,59823 | 57 | 5075,41319 | 5250,59823 
  1 |  6 | 5361,74443 | 58 | 5113,76870 | 5361,74443 
  1 | 25 | 5402,13087 | 59 | 5137,03536 | 5402,13087 
  1 | 20 | 5512,37179 | 60 | 5316,14816 | 5512,37179 
  1 |  0 | 5651,40484 | 61 | 5500,79309 | 5651,40484 
  1 |  9 | 5779,09172 | 62 | 5649,05435 | 5779,09172 
  1 |  3 | 5801,44523 | 63 | 5689,26704 | 5801,44523 
  2 | 34 | 7523,40848 |  0 | 1614,05568 | 1721,88974 
  2 | 33 | 7729,05507 |  1 | 1767,16133 | 1927,53632 
  2 | 58 | 7731,46822 |  2 | 1773,61666 | 1929,94947 
  2 | 35 | 7841,20925 |  3 | 1828,18205 | 2039,69051 
  2 | 39 | 7936,22215 |  4 | 1892,61483 | 2134,70341 
  2 | 26 | 7944,04946 |  5 | 1879,96777 | 2142,53071 
  2 | 17 | 7949,91553 |  6 | 1919,87989 | 2148,39679 
  2 | 54 | 8134,05623 |  7 | 1998,94463 | 2332,53748 
  2 | 37 | 8189,51512 |  8 | 2071,52073 | 2387,99637 
  2 | 29 | 8190,79633 |  9 | 2039,98366 | 2389,27758 
  2 | 32 | 8238,67284 | 10 | 2109,49538 | 2437,15409 
  2 | 38 | 8277,27283 | 11 | 2121,65388 | 2475,75408 
  2 | 45 | 8288,43376 | 12 | 2149,74913 | 2486,91501 
  2 | 62 | 8339,03429 | 13 | 2081,33381 | 2537,51554 
  2 | 60 | 8370,43999 | 14 | 2173,36010 | 2568,92124 
  2 | 31 | 8371,90350 | 15 | 2207,71520 | 2570,38475 
  2 | 49 | 8384,74530 | 16 | 2125,69394 | 2583,22656 
  2 | 42 | 8395,73348 | 17 | 2120,94647 | 2594,21473 
  2 | 36 | 8398,15987 | 18 | 2203,58057 | 2596,64113 
  2 | 10 | 8474,48266 | 19 | 2215,92515 | 2672,96391 
  2 | 52 | 8481,49315 | 20 | 2189,17320 | 2679,97440 
  2 | 19 | 8522,37668 | 21 | 2149,83575 | 2720,85794 
  2 | 51 | 8555,70667 | 22 | 2310,44573 | 2754,18792 
  2 | 41 | 8579,82594 | 23 | 2269,52231 | 2778,30719 
  2 | 43 | 8602,12955 | 24 | 2366,46806 | 2800,61080 
  2 | 59 | 8603,06905 | 25 | 2337,51323 | 2801,55031 
  2 | 63 | 8613,99412 | 26 | 2286,40582 | 2812,47537 
  2 | 46 | 8614,54634 | 27 | 2442,48509 | 2813,02759 
  2 | 47 | 8620,70627 | 28 | 2363,75111 | 2819,18753 
  2 | 28 | 8631,79965 | 29 | 2268,77192 | 2830,28091 
  2 | 57 | 8646,19521 | 30 | 2401,04292 | 2844,67647 
  2 | 30 | 8647,67579 | 31 | 2418,15416 | 2846,15704 
  2 | 44 | 8649,31966 | 32 | 2290,08596 | 2847,80091 
  2 | 55 | 8660,09473 | 33 | 2354,37148 | 2858,57599 
  2 | 53 | 8664,94460 | 34 | 2285,36859 | 2863,42586 
  2 | 22 | 8667,04169 | 35 | 2419,14795 | 2865,52294 
  2 | 40 | 8671,00158 | 36 | 2392,90093 | 2869,48284 
  2 | 48 | 8715,83110 | 37 | 2443,32029 | 2914,31236 
  2 | 27 | 8728,52496 | 38 | 2402,88823 | 2927,00622 
  2 | 61 | 8751,93986 | 39 | 2365,18773 | 2950,42112 
  2 | 56 | 8763,69623 | 40 | 2423,22953 | 2962,17748 
  2 | 50 | 8767,68352 | 41 | 2406,29026 | 2966,16477 
  2 | 18 | 8961,84862 | 42 | 2740,72081 | 3160,32988 
  2 | 21 | 9374,43969 | 43 | 3182,51031 | 3572,92094 
  2 |  4 | 9490,42375 | 44 | 3286,91756 | 3688,90500 
  2 | 13 | 9621,55567 | 45 | 3327,76423 | 3820,03692 
  2 | 11 | 9982,05212 | 46 | 3721,24580 | 4180,53337 
  2 |  5 | 10084,17533 | 47 | 3866,97190 | 4282,65658 
  2 |  1 | 10135,97640 | 48 | 4035,13885 | 4334,45766 
  2 | 12 | 10136,98844 | 49 | 4031,85710 | 4335,46969 
  2 | 23 | 10161,64674 | 50 | 4026,24889 | 4360,12800 
  2 |  2 | 10201,30104 | 51 | 4125,47718 | 4399,78230 
  2 |  7 | 10357,07374 | 52 | 4263,52444 | 4555,55500 
  2 | 15 | 10388,27639 | 53 | 4383,85157 | 4586,75765 
  2 | 16 | 10426,48246 | 54 | 4468,33187 | 4624,96371 
  2 |  8 | 10528,47219 | 55 | 4629,61902 | 4726,95344 
  2 | 24 | 10850,67101 | 56 | 4948,53715 | 5049,15226 
  2 |  6 | 11057,49926 | 57 | 5114,89542 | 5255,98052 
  2 | 25 | 11081,72073 | 58 | 5141,91426 | 5280,20198 
  2 | 14 | 11105,04378 | 59 | 5151,91234 | 5303,52504 
  2 | 20 | 11313,05038 | 60 | 5425,50638 | 5511,53163 
  2 |  0 | 11428,87296 | 61 | 5531,46038 | 5627,35421 
  2 |  9 | 11456,83167 | 62 | 5550,59383 | 5655,31293 
  2 |  3 | 11635,43700 | 63 | 5688,52988 | 5833,91825 
  3 | 34 | 13346,64830 |  0 | 1614,72622 | 1711,13778 
  3 | 33 | 13495,36380 |  1 | 1745,96134 | 1859,85328 
  3 | 58 | 13546,75504 |  2 | 1773,56256 | 1911,24452 
  3 | 35 | 13626,34604 |  3 | 1828,59228 | 1990,83552 
  3 | 39 | 13727,89167 |  4 | 1893,23745 | 2092,38115 
  3 | 26 | 13740,27939 |  5 | 1880,90399 | 2104,76887 
  3 | 17 | 13945,06399 |  6 | 1986,87578 | 2309,55347 
  3 | 37 | 13976,96782 |  7 | 2000,34737 | 2341,45730 
  3 | 29 | 13977,78659 |  8 | 2040,27223 | 2342,27607 
  3 | 62 | 14010,57107 |  9 | 2039,35238 | 2375,06055 
  3 | 54 | 14069,01970 | 10 | 1999,76514 | 2433,50918 
  3 | 32 | 14115,50168 | 11 | 2108,20679 | 2479,99116 
  3 | 42 | 14117,40087 | 12 | 2122,67529 | 2481,89035 
  3 | 45 | 14151,83605 | 13 | 2147,80892 | 2516,32553 
  3 | 49 | 14164,93105 | 14 | 2124,09213 | 2529,42053 
  3 | 38 | 14185,15013 | 15 | 2123,40581 | 2549,63961 
  3 | 36 | 14253,43839 | 16 | 2207,71278 | 2617,92787 
  3 | 60 | 14290,19754 | 17 | 2174,68368 | 2654,68702 
  3 | 41 | 14295,06849 | 18 | 2270,95240 | 2659,55797 
  3 | 31 | 14306,48644 | 19 | 2203,22937 | 2670,97592 
  3 | 19 | 14340,24398 | 20 | 2146,30118 | 2704,73345 
  3 | 52 | 14342,63879 | 21 | 2188,95381 | 2707,12826 
  3 | 50 | 14360,96962 | 22 | 2336,49640 | 2725,45910 
  3 | 57 | 14368,37965 | 23 | 2399,91559 | 2732,86913 
  3 | 44 | 14392,82255 | 24 | 2283,93717 | 2757,31203 
  3 | 28 | 14398,19259 | 25 | 2271,72427 | 2762,68207 
  3 | 53 | 14402,47499 | 26 | 2300,19934 | 2766,96447 
  3 | 27 | 14417,69444 | 27 | 2403,83738 | 2782,18392 
  3 | 10 | 14427,85887 | 28 | 2217,76324 | 2792,34834 
  3 | 56 | 14436,42493 | 29 | 2420,98927 | 2800,91441 
  3 | 47 | 14457,38534 | 30 | 2364,38158 | 2821,87482 
  3 | 43 | 14460,18067 | 31 | 2365,58136 | 2824,67015 
  3 | 55 | 14463,72300 | 32 | 2354,07470 | 2828,21247 
  3 | 63 | 14488,51325 | 33 | 2284,80958 | 2853,00273 
  3 | 48 | 14491,27254 | 34 | 2440,66421 | 2855,76202 
  3 | 61 | 14497,21418 | 35 | 2374,24253 | 2861,70366 
  3 | 51 | 14508,09809 | 36 | 2309,42281 | 2872,58757 
  3 | 59 | 14520,93392 | 37 | 2337,52914 | 2885,42340 
  3 | 30 | 14534,87592 | 38 | 2420,20291 | 2899,36539 
  3 | 40 | 14581,77253 | 39 | 2337,07875 | 2946,26200 
