rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1951,98799 |  0 | 1617,00134 | 1951,98799 
  1 | 58 | 2047,20676 |  1 | 1775,23985 | 2047,20676 
  1 | 33 | 2085,06050 |  2 | 1748,58126 | 2085,06050 
  1 | 39 | 2207,55717 |  3 | 1899,04139 | 2207,55717 
  1 | 35 | 2229,38553 |  4 | 1876,95343 | 2229,38553 
  1 | 26 | 2237,89480 |  5 | 1882,08414 | 2237,89480 
  1 | 54 | 2269,80677 |  6 | 2005,38024 | 2269,80677 
  1 | 37 | 2290,21790 |  7 | 2002,19567 | 2290,21790 
  1 | 29 | 2442,87158 |  8 | 2042,91688 | 2442,87158 
  1 | 38 | 2449,51297 |  9 | 2123,37437 | 2449,51297 
  1 | 17 | 2476,30910 | 10 | 1945,96301 | 2476,30910 
  1 | 62 | 2494,47453 | 11 | 2047,23730 | 2494,47453 
  1 | 49 | 2517,25463 | 12 | 2122,29260 | 2517,25463 
  1 | 42 | 2607,56104 | 13 | 2128,45132 | 2607,56104 
  1 | 45 | 2631,45587 | 14 | 2147,14855 | 2631,45587 
  1 | 60 | 2636,98759 | 15 | 2177,70923 | 2636,98759 
  1 | 44 | 2654,28929 | 16 | 2284,90559 | 2654,28929 
  1 | 36 | 2674,83765 | 17 | 2209,63788 | 2674,83765 
  1 | 47 | 2695,90681 | 18 | 2366,65513 | 2695,90681 
  1 | 10 | 2709,45799 | 19 | 2217,88948 | 2709,45799 
  1 | 28 | 2727,89160 | 20 | 2272,41842 | 2727,89160 
  1 | 41 | 2736,48157 | 21 | 2273,31766 | 2736,48157 
  1 | 53 | 2766,19495 | 22 | 2287,94967 | 2766,19495 
  1 | 31 | 2771,61207 | 23 | 2205,17693 | 2771,61207 
  1 | 63 | 2786,79811 | 24 | 2288,48843 | 2786,79811 
  1 | 61 | 2790,23646 | 25 | 2378,62500 | 2790,23646 
  1 | 32 | 2797,49583 | 26 | 2190,32172 | 2797,49583 
  1 | 19 | 2818,57529 | 27 | 2150,34529 | 2818,57529 
  1 | 52 | 2825,01042 | 28 | 2188,76861 | 2825,01042 
  1 | 40 | 2839,65404 | 29 | 2337,08667 | 2839,65404 
  1 | 48 | 2864,05863 | 30 | 2451,16802 | 2864,05863 
  1 | 55 | 2883,54717 | 31 | 2355,52038 | 2883,54717 
  1 | 56 | 2890,52700 | 32 | 2427,98928 | 2890,52700 
  1 | 50 | 2894,91956 | 33 | 2342,18558 | 2894,91956 
  1 | 27 | 2905,07840 | 34 | 2406,91186 | 2905,07840 
  1 | 59 | 2939,03944 | 35 | 2345,10553 | 2939,03944 
  1 | 51 | 2940,31256 | 36 | 2311,54966 | 2940,31256 
  1 | 30 | 2967,51780 | 37 | 2418,97648 | 2967,51780 
  1 | 22 | 3010,99651 | 38 | 2427,67738 | 3010,99651 
  1 | 46 | 3023,99378 | 39 | 2444,95750 | 3023,99378 
  1 | 43 | 3079,18531 | 40 | 2365,21939 | 3079,18531 
  1 | 57 | 3083,36621 | 41 | 2402,90381 | 3083,36621 
  1 | 18 | 3213,20570 | 42 | 2738,07497 | 3213,20570 
  1 |  4 | 3709,41421 | 43 | 3292,53320 | 3709,41421 
  1 | 21 | 3773,63033 | 44 | 3190,82117 | 3773,63033 
  1 | 13 | 3860,83717 | 45 | 3330,37094 | 3860,83717 
  1 | 11 | 4280,42563 | 46 | 3789,36823 | 4280,42563 
  1 |  7 | 4382,96659 | 47 | 3944,87684 | 4382,96659 
  1 |  5 | 4485,99641 | 48 | 3966,18119 | 4485,99641 
  1 |  1 | 4493,79980 | 49 | 4028,74669 | 4493,79980 
  1 |  2 | 4565,85105 | 50 | 4130,78615 | 4565,85105 
  1 | 23 | 4588,58731 | 51 | 4025,21681 | 4588,58731 
  1 | 12 | 4892,52242 | 52 | 4335,24488 | 4892,52242 
  1 | 15 | 4968,59908 | 53 | 4390,12172 | 4968,59908 
  1 |  8 | 5178,25883 | 54 | 4715,90427 | 5178,25883 
  1 | 16 | 5182,63837 | 55 | 4572,00684 | 5182,63837 
  1 | 24 | 5533,98118 | 56 | 4945,38926 | 5533,98118 
  1 | 14 | 5570,34882 | 57 | 5075,41319 | 5570,34882 
  1 | 25 | 5754,74492 | 58 | 5137,03536 | 5754,74492 
  1 |  6 | 5794,50197 | 59 | 5113,76870 | 5794,50197 
  1 | 20 | 5837,12832 | 60 | 5316,14816 | 5837,12832 
  1 |  0 | 6050,76824 | 61 | 5500,79309 | 6050,76824 
  1 |  9 | 6154,78431 | 62 | 5649,05435 | 6154,78431 
  1 |  3 | 6177,11612 | 63 | 5689,26704 | 6177,11612 
  2 | 34 | 8211,75163 |  0 | 1614,05568 | 2034,56198 
  2 | 58 | 8312,11030 |  1 | 1773,61666 | 2134,92066 
  2 | 35 | 8346,28702 |  2 | 1828,18205 | 2169,09737 
  2 | 33 | 8352,10211 |  3 | 1767,16133 | 2174,91246 
  2 | 26 | 8375,02713 |  4 | 1879,96777 | 2197,83749 
  2 | 39 | 8500,25036 |  5 | 1892,61483 | 2323,06071 
  2 | 29 | 8585,19464 |  6 | 2039,98366 | 2408,00500 
  2 | 54 | 8614,16600 |  7 | 1998,94463 | 2436,97636 
  2 | 62 | 8662,84215 |  8 | 2081,33381 | 2485,65251 
  2 | 17 | 8691,73790 |  9 | 1919,87989 | 2514,54826 
  2 | 42 | 8693,20929 | 10 | 2120,94647 | 2516,01964 
  2 | 32 | 8737,35014 | 11 | 2109,49538 | 2560,16050 
  2 | 38 | 8781,77525 | 12 | 2121,65388 | 2604,58560 
  2 | 37 | 8786,18123 | 13 | 2071,52073 | 2608,99158 
  2 | 36 | 8794,75129 | 14 | 2203,58057 | 2617,56164 
  2 | 60 | 8828,09331 | 15 | 2173,36010 | 2650,90367 
  2 | 19 | 8846,18277 | 16 | 2149,83575 | 2668,99313 
  2 | 45 | 8870,34683 | 17 | 2149,74913 | 2693,15719 
  2 | 10 | 8871,19353 | 18 | 2215,92515 | 2694,00389 
  2 | 44 | 8896,14291 | 19 | 2290,08596 | 2718,95327 
  2 | 49 | 8903,49701 | 20 | 2125,69394 | 2726,30736 
  2 | 51 | 8908,89353 | 21 | 2310,44573 | 2731,70389 
  2 | 53 | 8926,18379 | 22 | 2285,36859 | 2748,99415 
  2 | 55 | 8952,41514 | 23 | 2354,37148 | 2775,22550 
  2 | 43 | 8956,80980 | 24 | 2366,46806 | 2779,62015 
  2 | 28 | 8966,18472 | 25 | 2268,77192 | 2788,99508 
  2 | 41 | 8982,38190 | 26 | 2269,52231 | 2805,19225 
  2 | 30 | 8982,78600 | 27 | 2418,15416 | 2805,59636 
  2 | 31 | 8988,79599 | 28 | 2207,71520 | 2811,60635 
  2 | 40 | 9014,05209 | 29 | 2392,90093 | 2836,86244 
  2 | 63 | 9023,36895 | 30 | 2286,40582 | 2846,17931 
  2 | 52 | 9059,01045 | 31 | 2189,17320 | 2881,82080 
  2 | 22 | 9072,71771 | 32 | 2419,14795 | 2895,52807 
  2 | 61 | 9107,34368 | 33 | 2365,18773 | 2930,15403 
  2 | 46 | 9107,48287 | 34 | 2442,48509 | 2930,29323 
  2 | 57 | 9119,64097 | 35 | 2401,04292 | 2942,45133 
  2 | 59 | 9162,87906 | 36 | 2337,51323 | 2985,68942 
  2 | 50 | 9172,73872 | 37 | 2406,29026 | 2995,54908 
  2 | 48 | 9178,62246 | 38 | 2443,32029 | 3001,43282 
  2 | 27 | 9195,09313 | 39 | 2402,88823 | 3017,90348 
  2 | 47 | 9313,86135 | 40 | 2363,75111 | 3136,67171 
  2 | 18 | 9428,61468 | 41 | 2740,72081 | 3251,42504 
  2 | 56 | 9451,47269 | 42 | 2423,22953 | 3274,28304 
  2 |  4 | 9961,85685 | 43 | 3286,91756 | 3784,66720 
  2 | 21 | 10038,80209 | 44 | 3182,51031 | 3861,61244 
  2 | 13 | 10091,03395 | 45 | 3327,76423 | 3913,84430 
  2 | 11 | 10430,66271 | 46 | 3721,24580 | 4253,47307 
  2 |  5 | 10569,13944 | 47 | 3866,97190 | 4391,94979 
  2 | 12 | 10682,49965 | 48 | 4031,85710 | 4505,31001 
  2 |  1 | 10686,91152 | 49 | 4035,13885 | 4509,72188 
  2 |  2 | 10801,28964 | 50 | 4125,47718 | 4624,10000 
  2 | 23 | 10839,83956 | 51 | 4026,24889 | 4662,64992 
  2 |  7 | 11009,38655 | 52 | 4263,52444 | 4832,19691 
  2 | 16 | 11125,50854 | 53 | 4468,33187 | 4948,31890 
  2 |  8 | 11217,52327 | 54 | 4629,61902 | 5040,33363 
  2 | 15 | 11343,74401 | 55 | 4383,85157 | 5166,55437 
  2 | 24 | 11631,74954 | 56 | 4948,53715 | 5454,55990 
  2 | 14 | 11814,72885 | 57 | 5151,91234 | 5637,53920 
  2 |  6 | 11862,17538 | 58 | 5114,89542 | 5684,98574 
  2 | 20 | 12062,79266 | 59 | 5425,50638 | 5885,60301 
  2 | 25 | 12092,52023 | 60 | 5141,91426 | 5915,33058 
  2 |  9 | 12156,95597 | 61 | 5550,59383 | 5979,76633 
  2 |  0 | 12225,02655 | 62 | 5531,46038 | 6047,83690 
  2 |  3 | 12366,90104 | 63 | 5688,52988 | 6189,71140 
  3 | 34 | 14328,48286 |  0 | 1614,72622 | 1961,50830 
  3 | 58 | 14508,24720 |  1 | 1773,56256 | 2141,27264 
  3 | 35 | 14525,90068 |  2 | 1828,59228 | 2158,92612 
  3 | 33 | 14565,34995 |  3 | 1745,96134 | 2198,37539 
  3 | 26 | 14690,69465 |  4 | 1880,90399 | 2323,72008 
  3 | 54 | 14727,81251 |  5 | 1999,76514 | 2360,83795 
  3 | 39 | 14785,72064 |  6 | 1893,23745 | 2418,74608 
  3 | 29 | 14799,73095 |  7 | 2040,27223 | 2432,75639 
  3 | 17 | 14814,96228 |  8 | 1986,87578 | 2447,98771 
  3 | 37 | 14822,55804 |  9 | 2000,34737 | 2455,58348 
  3 | 19 | 14888,62851 | 10 | 2146,30118 | 2521,65394 
  3 | 45 | 14920,70776 | 11 | 2147,80892 | 2553,73319 
  3 | 32 | 14989,72444 | 12 | 2108,20679 | 2622,74988 
  3 | 52 | 14996,16014 | 13 | 2188,95381 | 2629,18557 
  3 | 42 | 15012,88468 | 14 | 2122,67529 | 2645,91012 
  3 | 49 | 15022,68734 | 15 | 2124,09213 | 2655,71278 
  3 | 51 | 15028,93469 | 16 | 2309,42281 | 2661,96013 
  3 | 43 | 15069,35126 | 17 | 2365,58136 | 2702,37670 
  3 | 53 | 15082,08571 | 18 | 2300,19934 | 2715,11115 
  3 | 41 | 15097,05148 | 19 | 2270,95240 | 2730,07692 
  3 | 40 | 15113,21371 | 20 | 2337,07875 | 2746,23914 
  3 | 62 | 15129,62166 | 21 | 2039,35238 | 2762,64710 
  3 | 44 | 15158,00541 | 22 | 2283,93717 | 2791,03084 
  3 | 50 | 15163,89740 | 23 | 2336,49640 | 2796,92284 
  3 | 31 | 15170,42174 | 24 | 2203,22937 | 2803,44718 
  3 | 63 | 15173,26828 | 25 | 2284,80958 | 2806,29372 
  3 | 55 | 15179,88303 | 26 | 2354,07470 | 2812,90847 
  3 | 36 | 15195,57692 | 27 | 2207,71278 | 2828,60236 
  3 | 30 | 15196,88972 | 28 | 2420,20291 | 2829,91516 
  3 | 10 | 15196,98888 | 29 | 2217,76324 | 2830,01432 
  3 | 38 | 15238,36860 | 30 | 2123,40581 | 2871,39404 
  3 | 28 | 15240,42551 | 31 | 2271,72427 | 2873,45094 
  3 | 47 | 15252,11782 | 32 | 2364,38158 | 2885,14326 
  3 | 22 | 15291,30804 | 33 | 2428,98202 | 2924,33348 
  3 | 46 | 15299,43628 | 34 | 2441,55416 | 2932,46172 
  3 | 59 | 15313,96039 | 35 | 2337,52914 | 2946,98583 
  3 | 57 | 15368,72742 | 36 | 2399,91559 | 3001,75286 
  3 | 48 | 15407,89367 | 37 | 2440,66421 | 3040,91911 
  3 | 27 | 15410,52279 | 38 | 2403,83738 | 3043,54823 
  3 | 56 | 15413,71080 | 39 | 2420,98927 | 3046,73623 
  3 | 61 | 15425,62006 | 40 | 2374,24253 | 3058,64549 
  3 | 60 | 15448,83644 | 41 | 2174,68368 | 3081,86188 
  3 | 18 | 15872,34779 | 42 | 2753,98786 | 3505,37323 
  3 |  4 | 16139,37641 | 43 | 3291,74510 | 3772,40185 
  3 | 21 | 16151,82745 | 44 | 3180,03774 | 3784,85288 
  3 | 13 | 16289,28732 | 45 | 3328,61121 | 3922,31275 
  3 | 11 | 16584,31078 | 46 | 3693,16966 | 4217,33622 
  3 |  5 | 16605,42246 | 47 | 3798,48641 | 4238,44790 
  3 |  7 | 16772,18971 | 48 | 3942,88657 | 4405,21514 
  3 |  1 | 16890,94434 | 49 | 4061,37702 | 4523,96978 
  3 |  2 | 16964,49271 | 50 | 4123,70524 | 4597,51814 
  3 | 23 | 17035,64377 | 51 | 4024,40055 | 4668,66921 
  3 | 12 | 17116,41599 | 52 | 4186,31644 | 4749,44142 
  3 | 15 | 17364,10425 | 53 | 4388,24062 | 4997,12968 
  3 |  8 | 17562,18910 | 54 | 4674,06916 | 5195,21454 
  3 | 16 | 17612,73086 | 55 | 4557,92169 | 5245,75629 
  3 | 24 | 17790,91610 | 56 | 4961,24157 | 5423,94153 
  3 | 14 | 17882,34166 | 57 | 5072,28004 | 5515,36710 
  3 |  6 | 17966,69722 | 58 | 5117,21476 | 5599,72265 
  3 | 25 | 18105,56708 | 59 | 5213,62888 | 5738,59251 
  3 | 20 | 18165,24879 | 60 | 5309,98596 | 5798,27423 
  3 |  0 | 18436,89007 | 61 | 5500,87674 | 6069,91550 
  3 |  3 | 18571,68218 | 62 | 5687,61174 | 6204,70762 
  3 |  9 | 18596,04990 | 63 | 5626,38394 | 6229,07533 
  4 | 34 | 20599,41224 |  0 | 1613,90538 | 2003,33217 
  4 | 58 | 20759,44890 |  1 | 1774,98412 | 2163,36883 
  4 | 35 | 20872,42126 |  2 | 1827,09968 | 2276,34119 
  4 | 33 | 20913,32674 |  3 | 1746,62072 | 2317,24666 
  4 | 54 | 21021,43862 |  4 | 2001,51725 | 2425,35855 
  4 | 26 | 21035,67891 |  5 | 1882,04749 | 2439,59884 
  4 | 39 | 21040,11415 |  6 | 1892,16560 | 2444,03408 
  4 | 29 | 21097,35068 |  7 | 2040,74975 | 2501,27061 
  4 | 32 | 21148,05822 |  8 | 2111,98845 | 2551,97815 
  4 | 37 | 21160,48163 |  9 | 2000,23418 | 2564,40156 
  4 | 17 | 21161,60431 | 10 | 1958,29762 | 2565,52423 
  4 | 49 | 21198,62533 | 11 | 2125,12800 | 2602,54525 
  4 | 52 | 21208,89280 | 12 | 2189,54674 | 2612,81273 
  4 | 19 | 21250,19655 | 13 | 2146,50834 | 2654,11648 
  4 | 42 | 21263,69149 | 14 | 2121,60186 | 2667,61142 
  4 | 10 | 21303,70802 | 15 | 2217,84711 | 2707,62795 
  4 | 31 | 21331,70538 | 16 | 2208,65152 | 2735,62531 
  4 | 28 | 21361,53196 | 17 | 2270,64058 | 2765,45188 
  4 | 53 | 21361,77388 | 18 | 2289,80503 | 2765,69381 
  4 | 45 | 21363,69167 | 19 | 2171,63688 | 2767,61160 
  4 | 51 | 21370,35197 | 20 | 2312,35381 | 2774,27189 
  4 | 62 | 21376,73656 | 21 | 2106,91640 | 2780,65649 
  4 | 60 | 21390,89875 | 22 | 2174,73092 | 2794,81868 
  4 | 55 | 21444,17902 | 23 | 2354,82954 | 2848,09894 
  4 | 43 | 21464,32521 | 24 | 2364,06205 | 2868,24514 
  4 | 38 | 21469,10340 | 25 | 2121,65055 | 2873,02333 
  4 | 59 | 21474,12359 | 26 | 2338,00083 | 2878,04352 
  4 | 36 | 21474,64421 | 27 | 2205,85442 | 2878,56414 
  4 | 47 | 21493,59427 | 28 | 2365,46954 | 2897,51419 
  4 | 57 | 21501,21942 | 29 | 2402,64050 | 2905,13935 
  4 | 46 | 21503,24917 | 30 | 2442,32967 | 2907,16909 
  4 | 50 | 21521,74329 | 31 | 2337,33096 | 2925,66322 
  4 | 27 | 21523,72509 | 32 | 2471,03955 | 2927,64502 
  4 | 63 | 21527,73678 | 33 | 2286,18632 | 2931,65671 
  4 | 30 | 21531,90489 | 34 | 2416,50883 | 2935,82482 
  4 | 40 | 21552,06397 | 35 | 2444,73003 | 2955,98390 
  4 | 44 | 21571,30497 | 36 | 2292,88168 | 2975,22489 
  4 | 41 | 21576,76565 | 37 | 2270,21142 | 2980,68558 
  4 | 22 | 21579,16187 | 38 | 2564,24940 | 2983,08180 
  4 | 61 | 21614,57041 | 39 | 2363,73811 | 3018,49034 
  4 | 56 | 21703,57493 | 40 | 2416,32344 | 3107,49486 
  4 | 48 | 21729,49836 | 41 | 2443,98641 | 3133,41829 
  4 | 18 | 21796,16857 | 42 | 2738,94727 | 3200,08850 
  4 | 13 | 22376,90967 | 43 | 3326,69237 | 3780,82960 
  4 | 21 | 22422,05248 | 44 | 3182,32983 | 3825,97241 
  4 |  4 | 22686,31221 | 45 | 3360,65238 | 4090,23214 
  4 | 11 | 22750,80600 | 46 | 3692,07011 | 4154,72593 
  4 |  5 | 23106,84042 | 47 | 3880,32545 | 4510,76035 
  4 |  7 | 23159,71155 | 48 | 3942,93679 | 4563,63147 
  4 | 12 | 23244,34251 | 49 | 4033,49996 | 4648,26244 
  4 | 23 | 23252,73266 | 50 | 4028,81483 | 4656,65259 
  4 |  2 | 23253,70359 | 51 | 4126,56143 | 4657,62352 
  4 |  1 | 23408,75584 | 52 | 4074,43639 | 4812,67577 
  4 | 16 | 23541,27654 | 53 | 4505,04782 | 4945,19647 
  4 | 15 | 23610,87219 | 54 | 4387,38713 | 5014,79212 
  4 |  8 | 23772,47667 | 55 | 4631,79076 | 5176,39660 
  4 | 25 | 24200,34933 | 56 | 5142,05754 | 5604,26926 
  4 |  6 | 24297,21349 | 57 | 5110,06839 | 5701,13342 
  4 | 24 | 24298,63082 | 58 | 4955,03150 | 5702,55075 
  4 | 14 | 24325,03196 | 59 | 5074,54169 | 5728,95189 
  4 | 20 | 24380,54936 | 60 | 5315,21819 | 5784,46929 
  4 |  0 | 24680,19199 | 61 | 5500,17219 | 6084,11191 
  4 |  3 | 24695,64262 | 62 | 5685,54530 | 6099,56255 
  4 |  9 | 24819,43887 | 63 | 5615,41952 | 6223,35879 
  5 | 34 | 26962,22195 |  0 | 1614,73956 | 2142,75291 
  5 | 35 | 27077,96896 |  1 | 1827,92326 | 2258,49992 
  5 | 17 | 27130,51877 |  2 | 1929,24520 | 2311,04973 
  5 | 26 | 27154,03321 |  3 | 1879,86625 | 2334,56417 
  5 | 33 | 27166,28525 |  4 | 1745,10440 | 2346,81621 
  5 | 58 | 27187,23236 |  5 | 1773,65333 | 2367,76332 
  5 | 29 | 27205,31861 |  6 | 2038,97847 | 2385,84957 
  5 | 39 | 27231,54208 |  7 | 1894,12369 | 2412,07304 
  5 | 54 | 27265,41263 |  8 | 2000,63770 | 2445,94359 
  5 | 38 | 27330,36157 |  9 | 2122,58946 | 2510,89253 
  5 | 62 | 27374,45663 | 10 | 2040,93340 | 2554,98759 
  5 | 37 | 27392,52130 | 11 | 2002,64113 | 2573,05226 
  5 | 32 | 27401,52152 | 12 | 2169,89618 | 2582,05248 
  5 | 42 | 27425,30443 | 13 | 2123,16508 | 2605,83539 
  5 | 45 | 27447,63978 | 14 | 2149,62696 | 2628,17075 
  5 | 60 | 27449,84745 | 15 | 2174,36184 | 2630,37841 
  5 | 44 | 27520,25241 | 16 | 2284,30640 | 2700,78337 
  5 | 28 | 27525,27322 | 17 | 2271,42544 | 2705,80418 
  5 | 52 | 27526,09219 | 18 | 2188,26300 | 2706,62315 
  5 | 36 | 27536,91436 | 19 | 2206,78720 | 2717,44532 
  5 | 41 | 27551,85856 | 20 | 2269,63312 | 2732,38952 
  5 | 19 | 27566,30898 | 21 | 2148,05128 | 2746,83995 
  5 | 59 | 27572,50270 | 22 | 2338,36246 | 2753,03366 
  5 | 40 | 27584,73901 | 23 | 2334,71003 | 2765,26997 
  5 | 56 | 27587,57954 | 24 | 2419,04837 | 2768,11050 
  5 | 55 | 27599,01407 | 25 | 2352,84747 | 2779,54503 
  5 | 61 | 27604,03179 | 26 | 2363,37984 | 2784,56275 
  5 | 49 | 27604,41495 | 27 | 2162,93967 | 2784,94591 
  5 | 63 | 27605,10631 | 28 | 2285,65221 | 2785,63727 
