rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 1500,08961 |  0 | 1226,67199 | 1500,08961 
  1 | 33 | 1607,81432 |  1 | 1325,10146 | 1607,81432 
  1 | 58 | 1636,11669 |  2 | 1351,61369 | 1636,11669 
  1 | 35 | 1675,61804 |  3 | 1388,67394 | 1675,61804 
  1 | 26 | 1714,58616 |  4 | 1426,72825 | 1714,58616 
  1 | 39 | 1725,51004 |  5 | 1436,80965 | 1725,51004 
  1 | 17 | 1746,63791 |  6 | 1457,87476 | 1746,63791 
  1 | 54 | 1809,04959 |  7 | 1519,15922 | 1809,04959 
  1 | 37 | 1814,29937 |  8 | 1524,98016 | 1814,29937 
  1 | 29 | 1846,02614 |  9 | 1556,07807 | 1846,02614 
  1 | 62 | 1848,77824 | 10 | 1558,67808 | 1848,77824 
  1 | 49 | 1899,07271 | 11 | 1608,19965 | 1899,07271 
  1 | 42 | 1902,29404 | 12 | 1610,92407 | 1902,29404 
  1 | 38 | 1911,19520 | 13 | 1619,72116 | 1911,19520 
  1 | 19 | 1923,16064 | 14 | 1631,22099 | 1923,16064 
  1 | 45 | 1927,63599 | 15 | 1635,37802 | 1927,63599 
  1 | 60 | 1951,47361 | 16 | 1658,18206 | 1951,47361 
  1 | 52 | 1952,94496 | 17 | 1659,23876 | 1952,94496 
  1 | 31 | 1964,49910 | 18 | 1671,09062 | 1964,49910 
  1 | 36 | 1964,99180 | 19 | 1671,48199 | 1964,99180 
  1 | 10 | 1975,95179 | 20 | 1681,60815 | 1975,95179 
  1 | 32 | 1984,76682 | 21 | 1690,56014 | 1984,76682 
  1 | 41 | 2015,27146 | 22 | 1720,30525 | 2015,27146 
  1 | 28 | 2021,32949 | 23 | 1726,27605 | 2021,32949 
  1 | 53 | 2027,28303 | 24 | 1732,33332 | 2027,28303 
  1 | 44 | 2027,46002 | 25 | 1731,52630 | 2027,46002 
  1 | 63 | 2031,39660 | 26 | 1736,33996 | 2031,39660 
  1 | 51 | 2046,21644 | 27 | 1750,60929 | 2046,21644 
  1 | 50 | 2067,83726 | 28 | 1771,69318 | 2067,83726 
  1 | 59 | 2069,29617 | 29 | 1772,81155 | 2069,29617 
  1 | 40 | 2076,04024 | 30 | 1779,29927 | 2076,04024 
  1 | 55 | 2082,79731 | 31 | 1786,45724 | 2082,79731 
  1 | 61 | 2092,23663 | 32 | 1795,19783 | 2092,23663 
  1 | 43 | 2099,40306 | 33 | 1802,28008 | 2099,40306 
  1 | 57 | 2119,27392 | 34 | 1822,59210 | 2119,27392 
  1 | 27 | 2120,23375 | 35 | 1823,49701 | 2120,23375 
  1 | 47 | 2127,30879 | 36 | 1830,68454 | 2127,30879 
  1 | 30 | 2136,23419 | 37 | 1839,72853 | 2136,23419 
  1 | 56 | 2138,95680 | 38 | 1842,33656 | 2138,95680 
  1 | 22 | 2147,98317 | 39 | 1851,40453 | 2147,98317 
  1 | 46 | 2150,85572 | 40 | 1853,86984 | 2150,85572 
  1 | 48 | 2173,75670 | 41 | 1876,93664 | 2173,75670 
  1 | 18 | 2370,18495 | 42 | 2074,55296 | 2370,18495 
  1 | 21 | 2715,23595 | 43 | 2419,78272 | 2715,23595 
  1 |  4 | 2815,32465 | 44 | 2522,59873 | 2815,32465 
  1 | 13 | 2829,01478 | 45 | 2534,61162 | 2829,01478 
  1 | 11 | 3103,33381 | 46 | 2806,66325 | 3103,33381 
  1 |  5 | 3194,90425 | 47 | 2897,70962 | 3194,90425 
  1 |  7 | 3292,65845 | 48 | 2995,94828 | 3292,65845 
  1 | 23 | 3344,93894 | 49 | 3047,76446 | 3344,93894 
  1 | 12 | 3345,40116 | 50 | 3048,69371 | 3345,40116 
  1 |  1 | 3358,78058 | 51 | 3061,81304 | 3358,78058 
  1 |  2 | 3422,39104 | 52 | 3124,69827 | 3422,39104 
  1 | 15 | 3654,16453 | 53 | 3356,81311 | 3654,16453 
