rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 432,11370 |  0 | 397,87211 | 432,11370 
  1 | 33 | 488,87673 |  1 | 442,53303 | 488,87673 
  1 | 26 | 529,92573 |  2 | 458,79135 | 529,92573 
  1 | 58 | 539,73614 |  3 | 461,52167 | 539,73614 
  1 | 35 | 541,72416 |  4 | 461,98393 | 541,72416 
  1 | 39 | 560,57948 |  5 | 468,38485 | 560,57948 
  1 | 17 | 572,14664 |  6 | 472,76483 | 572,14664 
  1 | 54 | 628,27452 |  7 | 491,05912 | 628,27452 
  1 | 62 | 672,63334 |  8 | 506,22546 | 672,63334 
  1 | 29 | 694,48957 |  9 | 513,80021 | 694,48957 
  1 | 37 | 707,06107 | 10 | 518,78194 | 707,06107 
  1 | 38 | 708,57686 | 11 | 519,54126 | 708,57686 
  1 | 42 | 724,40476 | 12 | 526,79712 | 724,40476 
  1 | 45 | 725,09405 | 13 | 527,38932 | 725,09405 
  1 | 19 | 726,25401 | 14 | 527,59744 | 726,25401 
  1 | 60 | 738,40309 | 15 | 534,80012 | 738,40309 
  1 | 10 | 750,19049 | 16 | 541,80033 | 750,19049 
  1 | 36 | 751,76173 | 17 | 542,78231 | 751,76173 
  1 | 52 | 754,39197 | 18 | 544,46136 | 754,39197 
  1 | 49 | 771,42265 | 19 | 555,79069 | 771,42265 
  1 | 41 | 772,26528 | 20 | 556,22181 | 772,26528 
  1 | 53 | 779,82048 | 21 | 562,12551 | 779,82048 
  1 | 63 | 786,04993 | 22 | 567,04049 | 786,04993 
  1 | 31 | 790,73758 | 23 | 570,44560 | 790,73758 
  1 | 50 | 791,15014 | 24 | 570,59320 | 791,15014 
  1 | 28 | 796,49996 | 25 | 575,47910 | 796,49996 
  1 | 44 | 797,88515 | 26 | 575,56953 | 797,88515 
  1 | 55 | 801,04702 | 27 | 578,69464 | 801,04702 
  1 | 43 | 810,24994 | 28 | 586,83400 | 810,24994 
  1 | 59 | 815,39041 | 29 | 591,95729 | 815,39041 
  1 | 40 | 816,50933 | 30 | 592,12569 | 816,50933 
  1 | 57 | 821,11519 | 31 | 596,48742 | 821,11519 
  1 | 51 | 823,00175 | 32 | 598,14297 | 823,00175 
  1 | 56 | 823,58273 | 33 | 598,92023 | 823,58273 
  1 | 27 | 824,97065 | 34 | 600,26393 | 824,97065 
  1 | 61 | 829,59417 | 35 | 604,45250 | 829,59417 
  1 | 47 | 830,09706 | 36 | 605,17977 | 830,09706 
  1 | 46 | 834,09791 | 37 | 609,64229 | 834,09791 
  1 | 30 | 835,23446 | 38 | 610,73521 | 835,23446 
  1 | 48 | 842,76457 | 39 | 617,66280 | 842,76457 
  1 | 22 | 843,38189 | 40 | 619,04195 | 843,38189 
  1 | 32 | 866,79872 | 41 | 643,27705 | 866,79872 
  1 | 18 | 895,82991 | 42 | 674,44256 | 895,82991 
  1 | 21 | 999,84530 | 43 | 795,85637 | 999,84530 
  1 |  4 | 1008,42497 | 44 | 807,47686 | 1008,42497 
  1 | 13 | 1022,56876 | 45 | 827,90029 | 1022,56876 
  1 | 11 | 1094,85557 | 46 | 950,34801 | 1094,85557 
  1 |  5 | 1095,52891 | 47 | 951,71938 | 1095,52891 
  1 |  1 | 1113,81099 | 48 | 982,37468 | 1113,81099 
  1 | 12 | 1120,32112 | 49 | 992,25377 | 1120,32112 
  1 |  7 | 1129,33649 | 50 | 1006,36684 | 1129,33649 
  1 | 23 | 1134,85979 | 51 | 1014,59152 | 1134,85979 
  1 |  2 | 1138,39917 | 52 | 1019,85315 | 1138,39917 
  1 | 15 | 1172,42426 | 53 | 1080,27528 | 1172,42426 
