rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 435,61157 |  0 | 397,87211 | 435,61157 
  1 | 33 | 563,08563 |  1 | 442,53303 | 563,08563 
  1 | 26 | 697,69885 |  2 | 458,79135 | 697,69885 
  1 | 35 | 699,40295 |  3 | 461,98393 | 699,40295 
  1 | 17 | 734,66806 |  4 | 472,76483 | 734,66806 
  1 | 58 | 740,35715 |  5 | 461,52167 | 740,35715 
  1 | 39 | 752,17076 |  6 | 468,38485 | 752,17076 
  1 | 54 | 817,52356 |  7 | 491,05912 | 817,52356 
  1 | 62 | 838,24455 |  8 | 506,22546 | 838,24455 
  1 | 29 | 860,01859 |  9 | 513,80021 | 860,01859 
  1 | 52 | 870,94713 | 10 | 544,46136 | 870,94713 
  1 | 10 | 877,42670 | 11 | 541,80033 | 877,42670 
  1 | 38 | 891,09515 | 12 | 519,54126 | 891,09515 
  1 | 42 | 903,90320 | 13 | 526,79712 | 903,90320 
  1 | 46 | 919,52765 | 14 | 609,64229 | 919,52765 
  1 | 63 | 920,06825 | 15 | 567,04049 | 920,06825 
  1 | 45 | 947,96565 | 16 | 527,38932 | 947,96565 
  1 | 36 | 964,85770 | 17 | 542,78231 | 964,85770 
  1 | 28 | 969,79696 | 18 | 575,47910 | 969,79696 
  1 | 53 | 973,88855 | 19 | 562,12551 | 973,88855 
  1 | 43 | 978,14724 | 20 | 586,83400 | 978,14724 
  1 | 27 | 986,54418 | 21 | 600,26393 | 986,54418 
  1 | 40 | 986,75596 | 22 | 592,12569 | 986,75596 
  1 | 56 | 989,72557 | 23 | 598,92023 | 989,72557 
  1 | 49 | 997,50768 | 24 | 555,79069 | 997,50768 
  1 | 47 | 1002,37232 | 25 | 605,17977 | 1002,37232 
  1 | 37 | 1006,00254 | 26 | 518,78194 | 1006,00254 
  1 | 32 | 1016,58243 | 27 | 643,27705 | 1016,58243 
  1 | 19 | 1024,57686 | 28 | 527,59744 | 1024,57686 
  1 | 59 | 1036,61998 | 29 | 591,95729 | 1036,61998 
  1 | 48 | 1058,42884 | 30 | 617,66280 | 1058,42884 
  1 | 61 | 1063,78026 | 31 | 604,45250 | 1063,78026 
  1 | 51 | 1065,14502 | 32 | 598,14297 | 1065,14502 
  1 | 50 | 1067,56944 | 33 | 570,59320 | 1067,56944 
  1 | 60 | 1077,78035 | 34 | 534,80012 | 1077,78035 
  1 | 44 | 1083,78692 | 35 | 575,56953 | 1083,78692 
  1 | 22 | 1089,63054 | 36 | 619,04195 | 1089,63054 
  1 | 55 | 1101,63543 | 37 | 578,69464 | 1101,63543 
  1 | 18 | 1102,56640 | 38 | 674,44256 | 1102,56640 
  1 | 41 | 1109,11048 | 39 | 556,22181 | 1109,11048 
  1 | 57 | 1131,60092 | 40 | 596,48742 | 1131,60092 
  1 | 30 | 1143,59059 | 41 | 610,73521 | 1143,59059 
  1 | 31 | 1182,47666 | 42 | 570,44560 | 1182,47666 
  1 |  4 | 1237,23979 | 43 | 807,47686 | 1237,23979 
  1 | 13 | 1256,06412 | 44 | 827,90029 | 1256,06412 
  1 | 21 | 1319,91250 | 45 | 795,85637 | 1319,91250 
  1 | 11 | 1336,37302 | 46 | 950,34801 | 1336,37302 
  1 |  1 | 1420,64267 | 47 | 982,37468 | 1420,64267 
  1 |  5 | 1473,28019 | 48 | 951,71938 | 1473,28019 
  1 |  2 | 1477,45299 | 49 | 1019,85315 | 1477,45299 
  1 |  7 | 1488,49891 | 50 | 1006,36684 | 1488,49891 
  1 | 12 | 1530,61211 | 51 | 992,25377 | 1530,61211 
  1 | 23 | 1556,61187 | 52 | 1014,59152 | 1556,61187 
  1 | 15 | 1605,52633 | 53 | 1080,27528 | 1605,52633 
  1 |  8 | 1641,94717 | 54 | 1143,27165 | 1641,94717 
  1 | 16 | 1689,74308 | 55 | 1100,49499 | 1689,74308 
  1 | 20 | 1743,09889 | 56 | 1294,87741 | 1743,09889 
  1 | 24 | 1750,06568 | 57 | 1204,25100 | 1750,06568 
