rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 881,02358 |  0 | 845,76250 | 881,02358 
  1 | 33 | 969,94608 |  1 | 926,13373 | 969,94608 
  1 | 35 | 1019,58599 |  2 | 960,76568 | 1019,58599 
  1 | 58 | 1060,98149 |  3 | 985,01989 | 1060,98149 
  1 | 39 | 1095,32800 |  4 | 1007,81136 | 1095,32800 
  1 | 17 | 1111,75730 |  5 | 1018,95504 | 1111,75730 
  1 | 54 | 1129,24900 |  6 | 1031,25140 | 1129,24900 
  1 | 26 | 1132,02796 |  7 | 1033,23618 | 1132,02796 
  1 | 37 | 1198,41569 |  8 | 1082,37476 | 1198,41569 
  1 | 42 | 1220,82461 |  9 | 1098,03583 | 1220,82461 
  1 | 29 | 1228,90757 | 10 | 1102,64935 | 1228,90757 
  1 | 38 | 1236,85144 | 11 | 1108,43724 | 1236,85144 
  1 | 62 | 1247,32337 | 12 | 1115,90199 | 1247,32337 
  1 | 19 | 1254,84772 | 13 | 1120,05780 | 1254,84772 
  1 | 49 | 1260,62920 | 14 | 1124,59105 | 1260,62920 
  1 | 60 | 1275,66377 | 15 | 1134,50720 | 1275,66377 
  1 | 10 | 1315,82275 | 16 | 1161,36074 | 1315,82275 
  1 | 45 | 1368,53035 | 17 | 1190,69070 | 1368,53035 
  1 | 28 | 1389,70648 | 18 | 1201,68660 | 1389,70648 
  1 | 63 | 1398,48237 | 19 | 1206,65636 | 1398,48237 
  1 | 53 | 1408,85815 | 20 | 1212,85765 | 1408,85815 
  1 | 52 | 1409,40647 | 21 | 1212,89171 | 1409,40647 
  1 | 59 | 1412,23707 | 22 | 1215,10825 | 1412,23707 
  1 | 36 | 1415,64997 | 23 | 1216,85137 | 1415,64997 
  1 | 31 | 1445,47681 | 24 | 1237,37511 | 1445,47681 
  1 | 32 | 1447,27007 | 25 | 1238,51316 | 1447,27007 
  1 | 50 | 1451,42433 | 26 | 1241,68868 | 1451,42433 
  1 | 51 | 1476,40073 | 27 | 1261,44772 | 1476,40073 
  1 | 44 | 1478,28656 | 28 | 1262,17948 | 1478,28656 
  1 | 22 | 1485,19218 | 29 | 1268,66045 | 1485,19218 
  1 | 40 | 1485,77999 | 30 | 1268,69331 | 1485,77999 
  1 | 48 | 1495,18267 | 31 | 1276,96402 | 1495,18267 
  1 | 46 | 1511,38315 | 32 | 1291,13981 | 1511,38315 
  1 | 30 | 1530,10217 | 33 | 1307,40632 | 1530,10217 
  1 | 27 | 1531,66461 | 34 | 1308,58703 | 1531,66461 
  1 | 43 | 1538,92795 | 35 | 1314,68996 | 1538,92795 
  1 | 41 | 1540,08952 | 36 | 1315,97163 | 1540,08952 
  1 | 61 | 1551,88387 | 37 | 1327,71111 | 1551,88387 
  1 | 55 | 1552,02322 | 38 | 1327,21068 | 1552,02322 
  1 | 47 | 1557,40043 | 39 | 1332,44478 | 1557,40043 
  1 | 56 | 1560,78620 | 40 | 1336,00605 | 1560,78620 
  1 | 57 | 1612,20211 | 41 | 1393,92507 | 1612,20211 
  1 | 18 | 1691,10435 | 42 | 1502,42425 | 1691,10435 
  1 | 21 | 1737,92300 | 43 | 1656,81747 | 1737,92300 
  1 | 13 | 1832,70397 | 44 | 1793,91567 | 1832,70397 
  1 |  4 | 1890,01990 | 45 | 1850,45756 | 1890,01990 
  1 | 11 | 2005,59965 | 46 | 1962,10539 | 2005,59965 
  1 |  5 | 2036,57700 | 47 | 1993,63171 | 2036,57700 
  1 | 12 | 2128,94274 | 48 | 2094,01354 | 2128,94274 
  1 | 23 | 2216,69467 | 49 | 2179,24470 | 2216,69467 
  1 |  2 | 2243,01989 | 50 | 2202,71502 | 2243,01989 
  1 |  7 | 2274,84847 | 51 | 2235,05119 | 2274,84847 
  1 |  1 | 2334,80640 | 52 | 2297,33024 | 2334,80640 
  1 | 15 | 2374,05333 | 53 | 2333,83425 | 2374,05333 
  1 | 16 | 2541,35103 | 54 | 2492,61080 | 2541,35103 
  1 |  8 | 2547,90069 | 55 | 2498,20619 | 2547,90069 
  1 | 14 | 2677,86923 | 56 | 2639,13807 | 2677,86923 
  1 |  6 | 2743,77646 | 57 | 2693,60880 | 2743,77646 
  1 | 24 | 2744,39740 | 58 | 2694,06291 | 2744,39740 
  1 | 25 | 2830,17147 | 59 | 2782,69376 | 2830,17147 
  1 | 20 | 2840,00766 | 60 | 2790,15598 | 2840,00766 
  1 |  3 | 2941,92647 | 61 | 2900,64741 | 2941,92647 
  1 |  0 | 3039,80885 | 62 | 2999,33014 | 3039,80885 
  1 |  9 | 3098,19039 | 63 | 3057,17523 | 3098,19039 
  2 | 34 | 4245,69978 |  0 | 889,48978 | 1147,47921 
  2 | 33 | 4315,42930 |  1 | 940,29948 | 1217,20873 
  2 | 58 | 4363,43350 |  2 | 964,63329 | 1265,21293 
  2 | 35 | 4509,66854 |  3 | 1018,62380 | 1411,44798 
  2 | 26 | 4549,24987 |  4 | 1032,20074 | 1451,02930 
  2 | 39 | 4578,87619 |  5 | 1043,65624 | 1480,65563 
  2 | 17 | 4674,61257 |  6 | 1085,74144 | 1576,39200 
  2 | 37 | 4761,34669 |  7 | 1121,78496 | 1663,12612 
  2 | 29 | 4761,51950 |  8 | 1121,50282 | 1663,29893 
  2 | 54 | 4779,74812 |  9 | 1129,59904 | 1681,52755 
  2 | 62 | 4782,27394 | 10 | 1132,01125 | 1684,05338 
  2 | 38 | 4799,81310 | 11 | 1141,56378 | 1701,59253 
  2 | 32 | 4808,70369 | 12 | 1148,24956 | 1710,48313 
  2 | 45 | 4864,35870 | 13 | 1178,01563 | 1766,13814 
  2 | 49 | 4871,85275 | 14 | 1182,48187 | 1773,63218 
  2 | 42 | 4887,75009 | 15 | 1193,78601 | 1789,52952 
  2 | 31 | 4894,79273 | 16 | 1198,47082 | 1796,57216 
  2 | 52 | 4900,66658 | 17 | 1201,95200 | 1802,44601 
  2 | 10 | 4901,06312 | 18 | 1203,18788 | 1802,84255 
  2 | 19 | 4908,22351 | 19 | 1209,29829 | 1810,00294 
  2 | 36 | 4923,47552 | 20 | 1224,14067 | 1825,25495 
  2 | 28 | 4932,66364 | 21 | 1234,30121 | 1834,44307 
  2 | 41 | 4939,96940 | 22 | 1243,54033 | 1841,74884 
  2 | 53 | 4942,04716 | 23 | 1244,18596 | 1843,82659 
  2 | 44 | 4944,44662 | 24 | 1246,75765 | 1846,22606 
  2 | 60 | 4947,13153 | 25 | 1251,39371 | 1848,91096 
  2 | 51 | 4947,41697 | 26 | 1250,68364 | 1849,19640 
  2 | 59 | 4958,44382 | 27 | 1269,88113 | 1860,22325 
  2 | 43 | 4965,19449 | 28 | 1281,01605 | 1866,97392 
  2 | 63 | 4967,55590 | 29 | 1286,92296 | 1869,33533 
  2 | 50 | 4971,94890 | 30 | 1295,53808 | 1873,72834 
  2 | 22 | 4974,65434 | 31 | 1302,25712 | 1876,43377 
  2 | 55 | 4976,93965 | 32 | 1305,05652 | 1878,71908 
  2 | 48 | 4981,92319 | 33 | 1315,26856 | 1883,70263 
  2 | 47 | 4982,57341 | 34 | 1319,41492 | 1884,35284 
  2 | 40 | 4983,17068 | 35 | 1318,87409 | 1884,95011 
  2 | 46 | 4983,34171 | 36 | 1319,58528 | 1885,12114 
  2 | 30 | 4983,75248 | 37 | 1319,50483 | 1885,53191 
  2 | 61 | 4983,85475 | 38 | 1318,49661 | 1885,63418 
  2 | 56 | 4987,84439 | 39 | 1335,90287 | 1889,62383 
  2 | 27 | 4989,61884 | 40 | 1343,39937 | 1891,39827 
  2 | 57 | 4992,65644 | 41 | 1354,94517 | 1894,43588 
  2 | 18 | 5021,29253 | 42 | 1492,12029 | 1923,07197 
  2 | 21 | 5076,01220 | 43 | 1730,76586 | 1977,79163 
  2 | 13 | 5099,04879 | 44 | 1817,06994 | 2000,82823 
  2 |  4 | 5112,35573 | 45 | 1857,82920 | 2014,13516 
  2 |  5 | 5301,74291 | 46 | 2074,58774 | 2203,52234 
  2 | 11 | 5338,56678 | 47 | 2112,16036 | 2240,34622 
  2 | 23 | 5411,24974 | 48 | 2180,33007 | 2313,02917 
  2 | 12 | 5452,42228 | 49 | 2220,82044 | 2354,20171 
  2 |  7 | 5475,66003 | 50 | 2246,32928 | 2377,43946 
  2 |  2 | 5479,86681 | 51 | 2251,80496 | 2381,64624 
  2 |  1 | 5504,29438 | 52 | 2287,01382 | 2406,07381 
  2 | 15 | 5565,36738 | 53 | 2382,04379 | 2467,14681 
  2 |  8 | 5704,96255 | 54 | 2529,35940 | 2606,74198 
  2 | 16 | 5707,41471 | 55 | 2532,02375 | 2609,19414 
  2 | 24 | 5854,22016 | 56 | 2706,40926 | 2755,99959 
  2 | 14 | 5883,68007 | 57 | 2738,95506 | 2785,45950 
  2 |  6 | 5978,18439 | 58 | 2838,58099 | 2879,96382 
  2 | 25 | 6000,08485 | 59 | 2858,26184 | 2901,86428 
  2 | 20 | 6064,85101 | 60 | 2927,61240 | 2966,63044 
  2 |  0 | 6148,92929 | 61 | 3006,98906 | 3050,70873 
  2 |  9 | 6169,27209 | 62 | 3026,29670 | 3071,05153 
  2 |  3 | 6264,82338 | 63 | 3128,26191 | 3166,60281 
  3 | 34 | 7395,05397 |  0 | 874,54571 | 1130,15707 
  3 | 33 | 7524,27805 |  1 | 949,13034 | 1259,38115 
  3 | 58 | 7547,08817 |  2 | 960,04838 | 1282,19128 
  3 | 35 | 7663,96005 |  3 | 999,49813 | 1399,06315 
  3 | 26 | 7722,87422 |  4 | 1020,24538 | 1457,97733 
  3 | 39 | 7735,62538 |  5 | 1025,92727 | 1470,72849 
  3 | 17 | 7783,10667 |  6 | 1043,70365 | 1518,20977 
  3 | 54 | 7873,95767 |  7 | 1081,44455 | 1609,06077 
  3 | 37 | 7910,17002 |  8 | 1097,37472 | 1645,27312 
  3 | 29 | 7988,25886 |  9 | 1135,76302 | 1723,36196 
  3 | 32 | 8002,31403 | 10 | 1143,36247 | 1737,41713 
  3 | 62 | 8007,78690 | 11 | 1145,75938 | 1742,89000 
  3 | 49 | 8008,88024 | 12 | 1146,88770 | 1743,98334 
  3 | 42 | 8014,26672 | 13 | 1151,91229 | 1749,36982 
  3 | 19 | 8034,56573 | 14 | 1163,81456 | 1769,66884 
  3 | 45 | 8048,27564 | 15 | 1174,61700 | 1783,37875 
  3 | 38 | 8056,44345 | 16 | 1180,38741 | 1791,54656 
  3 | 10 | 8076,78176 | 17 | 1196,65132 | 1811,88487 
  3 | 60 | 8077,19558 | 18 | 1196,08104 | 1812,29869 
  3 | 36 | 8078,30329 | 19 | 1198,70152 | 1813,40639 
  3 | 52 | 8079,05876 | 20 | 1198,80873 | 1814,16186 
  3 | 31 | 8079,39585 | 21 | 1199,37160 | 1814,49895 
  3 | 28 | 8105,26667 | 22 | 1226,78405 | 1840,36978 
  3 | 44 | 8112,14250 | 23 | 1232,79472 | 1847,24560 
  3 | 53 | 8119,61126 | 24 | 1243,35657 | 1854,71436 
  3 | 41 | 8122,81896 | 25 | 1247,33832 | 1857,92206 
  3 | 51 | 8127,09958 | 26 | 1253,84646 | 1862,20268 
  3 | 63 | 8127,60230 | 27 | 1254,57954 | 1862,70541 
  3 | 50 | 8139,25221 | 28 | 1274,75979 | 1874,35532 
  3 | 43 | 8142,17456 | 29 | 1280,69434 | 1877,27766 
  3 | 40 | 8145,04825 | 30 | 1284,77885 | 1880,15135 
  3 | 27 | 8149,89389 | 31 | 1299,17683 | 1884,99699 
  3 | 47 | 8150,59666 | 32 | 1297,88421 | 1885,69976 
  3 | 59 | 8151,31764 | 33 | 1299,46475 | 1886,42075 
  3 | 55 | 8151,96497 | 34 | 1301,37771 | 1887,06807 
  3 | 61 | 8154,78282 | 35 | 1308,38585 | 1889,88592 
  3 | 56 | 8155,42911 | 36 | 1311,18557 | 1890,53221 
  3 | 57 | 8155,74652 | 37 | 1312,53863 | 1890,84963 
  3 | 46 | 8160,36927 | 38 | 1328,44965 | 1895,47237 
  3 | 22 | 8162,56141 | 39 | 1335,64811 | 1897,66451 
  3 | 30 | 8163,35736 | 40 | 1338,69283 | 1898,46046 
  3 | 48 | 8164,07549 | 41 | 1343,14993 | 1899,17859 
  3 | 18 | 8201,87441 | 42 | 1503,88393 | 1936,97752 
  3 | 21 | 8262,37013 | 43 | 1763,38001 | 1997,47324 
  3 |  4 | 8265,00038 | 44 | 1775,94913 | 2000,10348 
  3 | 13 | 8273,34753 | 45 | 1808,73020 | 2008,45064 
  3 | 11 | 8400,75928 | 46 | 2016,49354 | 2135,86238 
  3 |  5 | 8446,83830 | 47 | 2062,65791 | 2181,94140 
  3 |  7 | 8504,16686 | 48 | 2129,61257 | 2239,26996 
  3 |  1 | 8585,74228 | 49 | 2211,91896 | 2320,84538 
  3 | 12 | 8610,87422 | 50 | 2236,25220 | 2345,97732 
  3 |  2 | 8641,15091 | 51 | 2268,51488 | 2376,25401 
  3 | 23 | 8650,37034 | 52 | 2280,15141 | 2385,47344 
  3 | 15 | 8754,60188 | 53 | 2400,99086 | 2489,70499 
  3 | 16 | 8761,64582 | 54 | 2408,84361 | 2496,74892 
  3 |  8 | 8838,72350 | 55 | 2505,08272 | 2573,82660 
  3 | 24 | 8999,04387 | 56 | 2685,17563 | 2734,14697 
  3 | 14 | 9047,16946 | 57 | 2734,40039 | 2782,27257 
  3 |  6 | 9072,83462 | 58 | 2763,22882 | 2807,93772 
  3 | 20 | 9219,64464 | 59 | 2905,68706 | 2954,74775 
  3 | 25 | 9237,10645 | 60 | 2920,10342 | 2972,20955 
  3 |  0 | 9310,95841 | 61 | 3002,40567 | 3046,06151 
  3 |  9 | 9382,43481 | 62 | 3066,63526 | 3117,53792 
  3 |  3 | 9382,53443 | 63 | 3066,88062 | 3117,63753 
  4 | 34 | 10514,55830 |  0 | 879,39953 | 1131,95035 
  4 | 58 | 10625,00541 |  1 | 944,01277 | 1242,39746 
  4 | 33 | 10636,51609 |  2 | 950,48712 | 1253,90814 
  4 | 35 | 10766,85120 |  3 | 999,82796 | 1384,24325 
  4 | 39 | 10779,37912 |  4 | 1003,87808 | 1396,77117 
  4 | 26 | 10841,03634 |  5 | 1025,43648 | 1458,42839 
  4 | 17 | 10859,54176 |  6 | 1032,65345 | 1476,93381 
  4 | 37 | 10885,30307 |  7 | 1042,99448 | 1502,69512 
  4 | 54 | 10972,74728 |  8 | 1080,62652 | 1590,13933 
  4 | 29 | 11018,28948 |  9 | 1101,39220 | 1635,68154 
  4 | 62 | 11021,42114 | 10 | 1101,63683 | 1638,81319 
  4 | 31 | 11074,81738 | 11 | 1132,39353 | 1692,20943 
