rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 910,56424 |  0 | 845,76250 | 910,56424 
  1 | 33 | 1117,12751 |  1 | 926,13373 | 1117,12751 
  1 | 35 | 1188,82041 |  2 | 960,76568 | 1188,82041 
  1 | 58 | 1220,06254 |  3 | 985,01989 | 1220,06254 
  1 | 39 | 1245,69230 |  4 | 1007,81136 | 1245,69230 
  1 | 17 | 1257,35890 |  5 | 1018,95504 | 1257,35890 
  1 | 54 | 1271,38130 |  6 | 1031,25140 | 1271,38130 
  1 | 26 | 1273,51315 |  7 | 1033,23618 | 1273,51315 
  1 | 37 | 1328,37852 |  8 | 1082,37476 | 1328,37852 
  1 | 42 | 1347,51135 |  9 | 1098,03583 | 1347,51135 
  1 | 29 | 1353,01770 | 10 | 1102,64935 | 1353,01770 
  1 | 38 | 1360,04506 | 11 | 1108,43724 | 1360,04506 
  1 | 62 | 1368,35340 | 12 | 1115,90199 | 1368,35340 
  1 | 19 | 1373,04482 | 13 | 1120,05780 | 1373,04482 
  1 | 49 | 1378,71613 | 14 | 1124,59105 | 1378,71613 
  1 | 60 | 1389,48624 | 15 | 1134,50720 | 1389,48624 
  1 | 10 | 1423,62837 | 16 | 1161,36074 | 1423,62837 
  1 | 45 | 1460,41406 | 17 | 1190,69070 | 1460,41406 
  1 | 28 | 1473,69585 | 18 | 1201,68660 | 1473,69585 
  1 | 63 | 1481,54093 | 19 | 1206,65636 | 1481,54093 
  1 | 53 | 1488,19714 | 20 | 1212,85765 | 1488,19714 
  1 | 52 | 1488,85759 | 21 | 1212,89171 | 1488,85759 
  1 | 59 | 1491,51958 | 22 | 1215,10825 | 1491,51958 
  1 | 36 | 1494,12716 | 23 | 1216,85137 | 1494,12716 
  1 | 31 | 1518,13167 | 24 | 1237,37511 | 1518,13167 
  1 | 32 | 1519,27363 | 25 | 1238,51316 | 1519,27363 
  1 | 50 | 1522,82069 | 26 | 1241,68868 | 1522,82069 
  1 | 51 | 1545,85303 | 27 | 1261,44772 | 1545,85303 
  1 | 44 | 1546,88003 | 28 | 1262,17948 | 1546,88003 
  1 | 22 | 1554,83280 | 29 | 1268,66045 | 1554,83280 
  1 | 40 | 1554,88550 | 30 | 1268,69331 | 1554,88550 
  1 | 48 | 1563,77238 | 31 | 1276,96402 | 1563,77238 
  1 | 46 | 1579,28957 | 32 | 1291,13981 | 1579,28957 
  1 | 30 | 1597,11219 | 33 | 1307,40632 | 1597,11219 
  1 | 27 | 1598,98873 | 34 | 1308,58703 | 1598,98873 
  1 | 43 | 1604,60423 | 35 | 1314,68996 | 1604,60423 
  1 | 41 | 1606,54088 | 36 | 1315,97163 | 1606,54088 
  1 | 55 | 1618,34066 | 37 | 1327,21068 | 1618,34066 
  1 | 61 | 1618,73118 | 38 | 1327,71111 | 1618,73118 
  1 | 47 | 1624,25655 | 39 | 1332,44478 | 1624,25655 
  1 | 56 | 1627,52826 | 40 | 1336,00605 | 1627,52826 
  1 | 57 | 1687,69651 | 41 | 1393,92507 | 1687,69651 
  1 | 18 | 1793,53447 | 42 | 1502,42425 | 1793,53447 
  1 | 21 | 1945,92746 | 43 | 1656,81747 | 1945,92746 
  1 | 13 | 2080,06243 | 44 | 1793,91567 | 2080,06243 
  1 |  4 | 2133,26081 | 45 | 1850,45756 | 2133,26081 
  1 | 11 | 2240,96994 | 46 | 1962,10539 | 2240,96994 
  1 |  5 | 2269,47161 | 47 | 1993,63171 | 2269,47161 
  1 | 12 | 2369,88706 | 48 | 2094,01354 | 2369,88706 
  1 | 23 | 2455,11043 | 49 | 2179,24470 | 2455,11043 
  1 |  2 | 2478,99812 | 50 | 2202,71502 | 2478,99812 
  1 |  7 | 2511,93496 | 51 | 2235,05119 | 2511,93496 
  1 |  1 | 2575,17259 | 52 | 2297,33024 | 2575,17259 
  1 | 15 | 2611,13553 | 53 | 2333,83425 | 2611,13553 
  1 | 16 | 2769,36466 | 54 | 2492,61080 | 2769,36466 
  1 |  8 | 2774,61526 | 55 | 2498,20619 | 2774,61526 
  1 | 14 | 2917,89770 | 56 | 2639,13807 | 2917,89770 
  1 | 24 | 2974,20139 | 57 | 2694,06291 | 2974,20139 
  1 |  6 | 2974,57996 | 58 | 2693,60880 | 2974,57996 
  1 | 25 | 3066,24123 | 59 | 2782,69376 | 3066,24123 
  1 | 20 | 3074,15039 | 60 | 2790,15598 | 3074,15039 
  1 |  3 | 3184,53657 | 61 | 2900,64741 | 3184,53657 
  1 |  0 | 3276,18012 | 62 | 2999,33014 | 3276,18012 
  1 |  9 | 3329,48128 | 63 | 3057,17523 | 3329,48128 
  2 | 34 | 5451,31256 |  0 | 889,48978 | 2121,80111 
  2 | 39 | 5653,71769 |  1 | 1043,65624 | 2324,20624 
  2 | 33 | 5686,12425 |  2 | 940,29948 | 2356,61280 
  2 | 58 | 5701,34039 |  3 | 964,63329 | 2371,82894 
  2 | 38 | 5731,62410 |  4 | 1141,56378 | 2402,11264 
  2 | 42 | 5747,99763 |  5 | 1193,78601 | 2418,48618 
  2 | 49 | 5749,42946 |  6 | 1182,48187 | 2419,91801 
  2 | 56 | 5820,75576 |  7 | 1335,90287 | 2491,24430 
  2 | 53 | 5854,38274 |  8 | 1244,18596 | 2524,87129 
  2 | 36 | 5872,15021 |  9 | 1224,14067 | 2542,63875 
  2 | 44 | 5877,97261 | 10 | 1246,75765 | 2548,46116 
  2 | 60 | 5881,46965 | 11 | 1251,39371 | 2551,95820 
  2 | 30 | 5886,17390 | 12 | 1319,50483 | 2556,66245 
  2 | 43 | 5903,59311 | 13 | 1281,01605 | 2574,08165 
  2 | 31 | 5907,43876 | 14 | 1198,47082 | 2577,92730 
  2 |  7 | 5955,12651 | 15 | 2246,32928 | 2625,61506 
  2 | 63 | 6008,40389 | 16 | 1286,92296 | 2678,89244 
  2 | 35 | 6042,01345 | 17 | 1018,62380 | 2712,50200 
  2 | 13 | 6044,48350 | 18 | 1817,06994 | 2714,97205 
  2 | 29 | 6045,28172 | 19 | 1121,50282 | 2715,77027 
  2 | 54 | 6045,84525 | 20 | 1129,59904 | 2716,33379 
  2 | 45 | 6105,85117 | 21 | 1178,01563 | 2776,33971 
  2 | 59 | 6106,39293 | 22 | 1269,88113 | 2776,88148 
  2 | 18 | 6107,22557 | 23 | 1492,12029 | 2777,71412 
  2 | 22 | 6114,65637 | 24 | 1302,25712 | 2785,14492 
  2 | 28 | 6117,73939 | 25 | 1234,30121 | 2788,22794 
  2 | 26 | 6134,74713 | 26 | 1032,20074 | 2805,23568 
  2 | 27 | 6138,29271 | 27 | 1343,39937 | 2808,78125 
  2 | 16 | 6144,64186 | 28 | 2532,02375 | 2815,13041 
  2 |  8 | 6145,62351 | 29 | 2529,35940 | 2816,11206 
  2 | 23 | 6151,94099 | 30 | 2180,33007 | 2822,42953 
  2 | 46 | 6152,19080 | 31 | 1319,58528 | 2822,67935 
  2 | 21 | 6155,91145 | 32 | 1730,76586 | 2826,40000 
  2 | 40 | 6175,69222 | 33 | 1318,87409 | 2846,18077 
  2 | 11 | 6209,65318 | 34 | 2112,16036 | 2880,14173 
  2 | 61 | 6224,60601 | 35 | 1318,49661 | 2895,09456 
  2 | 50 | 6227,61515 | 36 | 1295,53808 | 2898,10369 
  2 |  4 | 6237,79159 | 37 | 1857,82920 | 2908,28014 
  2 | 12 | 6239,72145 | 38 | 2220,82044 | 2910,20999 
  2 |  2 | 6268,83512 | 39 | 2251,80496 | 2939,32367 
  2 | 19 | 6280,69224 | 40 | 1209,29829 | 2951,18079 
  2 | 15 | 6285,30992 | 41 | 2382,04379 | 2955,79847 
  2 | 51 | 6308,01266 | 42 | 1250,68364 | 2978,50121 
  2 |  5 | 6314,48890 | 43 | 2074,58774 | 2984,97744 
  2 | 52 | 6323,34999 | 44 | 1201,95200 | 2993,83853 
  2 | 37 | 6329,19611 | 45 | 1121,78496 | 2999,68466 
  2 | 32 | 6331,61110 | 46 | 1148,24956 | 3002,09965 
  2 | 14 | 6340,87887 | 47 | 2738,95506 | 3011,36742 
  2 | 17 | 6348,81074 | 48 | 1085,74144 | 3019,29929 
  2 | 47 | 6350,01617 | 49 | 1319,41492 | 3020,50472 
  2 |  1 | 6354,24848 | 50 | 2287,01382 | 3024,73703 
  2 | 48 | 6361,22390 | 51 | 1315,26856 | 3031,71244 
  2 | 62 | 6383,20729 | 52 | 1132,01125 | 3053,69584 
  2 | 24 | 6397,68017 | 53 | 2706,40926 | 3068,16871 
  2 | 55 | 6433,98744 | 54 | 1305,05652 | 3104,47598 
  2 | 10 | 6436,67435 | 55 | 1203,18788 | 3107,16289 
  2 | 57 | 6436,69475 | 56 | 1354,94517 | 3107,18329 
  2 |  6 | 6440,80374 | 57 | 2838,58099 | 3111,29229 
  2 | 41 | 6450,17035 | 58 | 1243,54033 | 3120,65890 
  2 | 25 | 6461,47051 | 59 | 2858,26184 | 3131,95905 
  2 | 20 | 6532,52072 | 60 | 2927,61240 | 3203,00927 
  2 |  0 | 6610,04903 | 61 | 3006,98906 | 3280,53758 
  2 |  9 | 6629,94577 | 62 | 3026,29670 | 3300,43431 
  2 |  3 | 6724,33406 | 63 | 3128,26191 | 3394,82261 
  3 | 34 | 8819,31482 |  0 | 874,54571 | 2094,90724 
  3 | 33 | 9102,67982 |  1 | 949,13034 | 2378,27223 
  3 | 10 | 9131,44628 |  2 | 1196,65132 | 2407,03870 
  3 | 52 | 9133,79030 |  3 | 1198,80873 | 2409,38272 
  3 | 59 | 9138,64418 |  4 | 1299,46475 | 2414,23660 
  3 | 54 | 9214,04464 |  5 | 1081,44455 | 2489,63706 
  3 |  5 | 9220,10271 |  6 | 2062,65791 | 2495,69513 
  3 | 32 | 9227,22741 |  7 | 1143,36247 | 2502,81983 
  3 | 13 | 9245,16727 |  8 | 1808,73020 | 2520,75969 
  3 | 63 | 9257,82091 |  9 | 1254,57954 | 2533,41333 
  3 | 43 | 9278,58298 | 10 | 1280,69434 | 2554,17540 
  3 | 36 | 9283,81747 | 11 | 1198,70152 | 2559,40989 
  3 | 50 | 9302,68027 | 12 | 1274,75979 | 2578,27269 
  3 | 58 | 9327,98230 | 13 | 960,04838 | 2603,57471 
  3 | 39 | 9359,30581 | 14 | 1025,92727 | 2634,89823 
  3 | 35 | 9369,15122 | 15 | 999,49813 | 2644,74364 
  3 | 56 | 9413,26895 | 16 | 1311,18557 | 2688,86137 
  3 | 53 | 9419,41075 | 17 | 1243,35657 | 2695,00316 
  3 | 60 | 9447,95710 | 18 | 1196,08104 | 2723,54952 
  3 | 31 | 9474,91511 | 19 | 1199,37160 | 2750,50752 
  3 | 42 | 9488,22496 | 20 | 1151,91229 | 2763,81738 
  3 | 17 | 9492,39610 | 21 | 1043,70365 | 2767,98852 
  3 |  8 | 9514,31265 | 22 | 2505,08272 | 2789,90507 
  3 | 57 | 9536,04080 | 23 | 1312,53863 | 2811,63322 
  3 | 46 | 9537,94428 | 24 | 1328,44965 | 2813,53670 
  3 | 51 | 9547,22813 | 25 | 1253,84646 | 2822,82054 
  3 | 45 | 9574,30338 | 26 | 1174,61700 | 2849,89579 
  3 | 49 | 9579,05898 | 27 | 1146,88770 | 2854,65140 
  3 | 23 | 9601,23147 | 28 | 2280,15141 | 2876,82388 
  3 | 27 | 9603,76905 | 29 | 1299,17683 | 2879,36146 
  3 | 29 | 9620,75901 | 30 | 1135,76302 | 2896,35143 
  3 | 16 | 9624,29570 | 31 | 2408,84361 | 2899,88811 
  3 | 12 | 9643,19031 | 32 | 2236,25220 | 2918,78273 
  3 | 11 | 9655,78711 | 33 | 2016,49354 | 2931,37953 
  3 | 26 | 9667,38096 | 34 | 1020,24538 | 2942,97338 
  3 | 24 | 9687,66454 | 35 | 2685,17563 | 2963,25696 
  3 | 22 | 9694,84102 | 36 | 1335,64811 | 2970,43343 
  3 | 40 | 9700,46669 | 37 | 1284,77885 | 2976,05911 
  3 | 30 | 9701,94586 | 38 | 1338,69283 | 2977,53827 
  3 | 19 | 9709,76106 | 39 | 1163,81456 | 2985,35347 
  3 | 18 | 9714,77296 | 40 | 1503,88393 | 2990,36538 
  3 | 41 | 9722,75025 | 41 | 1247,33832 | 2998,34267 
  3 |  2 | 9725,54862 | 42 | 2268,51488 | 3001,14104 
  3 | 44 | 9729,58204 | 43 | 1232,79472 | 3005,17446 
  3 | 14 | 9737,21750 | 44 | 2734,40039 | 3012,80991 
  3 | 62 | 9761,90056 | 45 | 1145,75938 | 3037,49298 
  3 |  6 | 9762,88127 | 46 | 2763,22882 | 3038,47369 
  3 | 28 | 9793,53770 | 47 | 1226,78405 | 3069,13011 
  3 | 38 | 9800,77365 | 48 | 1180,38741 | 3076,36606 
  3 | 37 | 9801,29611 | 49 | 1097,37472 | 3076,88853 
  3 | 21 | 9804,02717 | 50 | 1763,38001 | 3079,61958 
  3 | 61 | 9815,01002 | 51 | 1308,38585 | 3090,60243 
  3 |  1 | 9820,14384 | 52 | 2211,91896 | 3095,73625 
  3 | 48 | 9821,19926 | 53 | 1343,14993 | 3096,79167 
  3 | 47 | 9830,76774 | 54 | 1297,88421 | 3106,36016 
  3 | 15 | 9848,13057 | 55 | 2400,99086 | 3123,72298 
  3 | 55 | 9849,12590 | 56 | 1301,37771 | 3124,71832 
  3 |  4 | 9850,42586 | 57 | 1775,94913 | 3126,01827 
  3 | 20 | 9901,79057 | 58 | 2905,68706 | 3177,38298 
  3 | 25 | 9916,08534 | 59 | 2920,10342 | 3191,67776 
  3 |  7 | 9931,60343 | 60 | 2129,61257 | 3207,19585 
  3 |  0 | 9997,18738 | 61 | 3002,40567 | 3272,77979 
  3 |  3 | 10058,11335 | 62 | 3066,88062 | 3333,70576 
  3 |  9 | 10058,48538 | 63 | 3066,63526 | 3334,07780 
  4 | 34 | 12088,56399 |  0 | 879,39953 | 2030,04844 
  4 | 33 | 12260,69335 |  1 | 950,48712 | 2202,17780 
  4 | 39 | 12303,03774 |  2 | 1003,87808 | 2244,52218 
  4 | 17 | 12379,01463 |  3 | 1032,65345 | 2320,49907 
  4 | 35 | 12433,68944 |  4 | 999,82796 | 2375,17388 
  4 | 41 | 12498,36701 |  5 | 1236,44857 | 2439,85145 
  4 | 37 | 12509,96789 |  6 | 1042,99448 | 2451,45234 
  4 | 59 | 12529,49204 |  7 | 1274,34755 | 2470,97648 
  4 | 63 | 12532,78857 |  8 | 1232,98313 | 2474,27301 
  4 | 53 | 12544,62181 |  9 | 1246,95442 | 2486,10625 
  4 | 55 | 12549,93692 | 10 | 1278,68787 | 2491,42136 
  4 | 48 | 12552,66966 | 11 | 1316,69936 | 2494,15410 
  4 | 13 | 12579,67288 | 12 | 1733,00811 | 2521,15733 
  4 | 28 | 12584,13041 | 13 | 1190,87422 | 2525,61486 
  4 | 30 | 12601,61034 | 14 | 1301,67620 | 2543,09478 
  4 | 52 | 12605,31182 | 15 | 1180,63310 | 2546,79626 
  4 | 26 | 12612,03929 | 16 | 1025,43648 | 2553,52373 
  4 | 27 | 12621,49498 | 17 | 1305,63546 | 2562,97942 
  4 |  2 | 12630,93731 | 18 | 2220,99350 | 2572,42176 
  4 | 16 | 12638,12402 | 19 | 2297,07925 | 2579,60846 
  4 | 21 | 12651,64660 | 20 | 1727,90264 | 2593,13105 
  4 | 19 | 12659,88812 | 21 | 1196,30463 | 2601,37256 
  4 | 11 | 12679,87407 | 22 | 1996,73965 | 2621,35852 
  4 | 58 | 12686,55887 | 23 | 944,01277 | 2628,04331 
  4 |  7 | 12691,65406 | 24 | 2103,90385 | 2633,13850 
  4 | 51 | 12700,05235 | 25 | 1185,34589 | 2641,53679 
  4 | 62 | 12705,46237 | 26 | 1101,63683 | 2646,94681 
  4 | 15 | 12709,98779 | 27 | 2372,08824 | 2651,47224 
  4 | 10 | 12718,77800 | 28 | 1198,64578 | 2660,26244 
  4 | 45 | 12734,08608 | 29 | 1162,04241 | 2675,57053 
  4 |  1 | 12750,63642 | 30 | 2173,05404 | 2692,12086 
  4 | 18 | 12756,87457 | 31 | 1479,64353 | 2698,35901 
  4 | 32 | 12776,46422 | 32 | 1148,63912 | 2717,94866 
  4 | 57 | 12784,95709 | 33 | 1296,07555 | 2726,44153 
  4 |  4 | 12789,40354 | 34 | 1717,02866 | 2730,88799 
  4 | 54 | 12821,75841 | 35 | 1080,62652 | 2763,24285 
  4 | 56 | 12855,71998 | 36 | 1281,14822 | 2797,20442 
  4 | 43 | 12885,37727 | 37 | 1276,51814 | 2826,86171 
  4 | 44 | 12895,86172 | 38 | 1236,20796 | 2837,34616 
  4 |  5 | 12926,69433 | 39 | 2058,01260 | 2868,17877 
  4 | 23 | 12950,75996 | 40 | 2168,34195 | 2892,24440 
  4 | 49 | 12982,30271 | 41 | 1164,36555 | 2923,78716 
  4 | 50 | 13005,38302 | 42 | 1266,41717 | 2946,86747 
  4 | 22 | 13025,76527 | 43 | 1304,29026 | 2967,24971 
  4 | 31 | 13027,97731 | 44 | 1132,39353 | 2969,46175 
  4 | 29 | 13029,27963 | 45 | 1101,39220 | 2970,76407 
  4 | 47 | 13038,43022 | 46 | 1282,38080 | 2979,91466 
  4 | 40 | 13056,94391 | 47 | 1260,45938 | 2998,42835 
  4 | 14 | 13066,72295 | 48 | 2733,25080 | 3008,20739 
  4 | 61 | 13078,35595 | 49 | 1291,18552 | 3019,84039 
  4 | 42 | 13097,68716 | 50 | 1149,13353 | 3039,17160 
  4 | 25 | 13107,44572 | 51 | 2775,89320 | 3048,93017 
  4 | 38 | 13119,79329 | 52 | 1140,21254 | 3061,27774 
  4 | 60 | 13139,70015 | 53 | 1173,77988 | 3081,18460 
  4 | 36 | 13182,68843 | 54 | 1195,56114 | 3124,17287 
  4 | 46 | 13197,77708 | 55 | 1269,35851 | 3139,26153 
  4 | 20 | 13205,01668 | 56 | 2875,77406 | 3146,50112 
  4 |  8 | 13217,80781 | 57 | 2493,30132 | 3159,29225 
  4 | 24 | 13220,93724 | 58 | 2666,29212 | 3162,42168 
  4 | 12 | 13231,65599 | 59 | 2168,29175 | 3173,14043 
  4 |  6 | 13283,33095 | 60 | 2805,43560 | 3224,81540 
