rounds | onuID | actualTime | nlocal_updates | computingTime | computingTimeNetworkDelay 
  1 | 34 | 2075,86932 |  0 | 2041,21709 | 2075,86932 
  1 | 58 | 2279,73863 |  1 | 2240,24827 | 2279,73863 
  1 | 33 | 2291,20832 |  2 | 2251,23385 | 2291,20832 
  1 | 35 | 2345,72071 |  3 | 2311,22287 | 2345,72071 
  1 | 26 | 2413,39217 |  4 | 2374,18922 | 2413,39217 
  1 | 39 | 2437,70501 |  5 | 2396,79634 | 2437,70501 
  1 | 17 | 2467,20837 |  6 | 2428,61525 | 2467,20837 
  1 | 54 | 2572,56298 |  7 | 2535,04207 | 2572,56298 
  1 | 37 | 2599,73610 |  8 | 2557,81924 | 2599,73610 
  1 | 29 | 2632,65724 |  9 | 2586,67494 | 2632,65724 
  1 | 62 | 2636,18381 | 10 | 2590,62016 | 2636,18381 
  1 | 42 | 2738,31361 | 11 | 2682,31358 | 2738,31361 
  1 | 49 | 2742,78701 | 12 | 2684,01596 | 2742,78701 
  1 | 38 | 2755,20421 | 13 | 2690,70230 | 2755,20421 
  1 | 19 | 2783,08137 | 14 | 2712,97253 | 2783,08137 
  1 | 45 | 2798,48542 | 15 | 2725,16636 | 2798,48542 
  1 | 32 | 2809,74133 | 16 | 2734,70561 | 2809,74133 
  1 | 60 | 2825,70052 | 17 | 2750,64376 | 2825,70052 
  1 | 31 | 2857,56461 | 18 | 2781,83449 | 2857,56461 
  1 | 36 | 2863,43661 | 19 | 2787,89187 | 2863,43661 
  1 | 52 | 2873,36838 | 20 | 2798,67021 | 2873,36838 
  1 | 10 | 2874,75697 | 21 | 2800,11776 | 2874,75697 
  1 | 41 | 2940,69076 | 22 | 2865,65637 | 2940,69076 
  1 | 28 | 2943,58701 | 23 | 2867,84139 | 2943,58701 
  1 | 53 | 2966,24368 | 24 | 2885,19426 | 2966,24368 
  1 | 44 | 2967,56083 | 25 | 2885,95293 | 2967,56083 
  1 | 63 | 2975,34112 | 26 | 2892,28372 | 2975,34112 
  1 | 51 | 3008,75264 | 27 | 2918,13730 | 3008,75264 
  1 | 59 | 3046,00192 | 28 | 2951,67303 | 3046,00192 
  1 | 40 | 3047,58079 | 29 | 2953,23134 | 3047,58079 
  1 | 55 | 3074,66503 | 30 | 2976,55370 | 3074,66503 
  1 | 61 | 3081,68627 | 31 | 2983,24822 | 3081,68627 
  1 | 43 | 3085,93594 | 32 | 2987,51197 | 3085,93594 
  1 | 47 | 3086,72097 | 33 | 2988,18540 | 3086,72097 
  1 | 50 | 3127,45501 | 34 | 3028,36806 | 3127,45501 
  1 | 27 | 3134,11626 | 35 | 3035,25220 | 3134,11626 
  1 | 30 | 3154,81350 | 36 | 3057,95182 | 3154,81350 
  1 | 56 | 3155,26119 | 37 | 3058,34733 | 3155,26119 
  1 | 48 | 3179,07236 | 38 | 3090,26084 | 3179,07236 
  1 | 46 | 3179,28619 | 39 | 3090,89236 | 3179,28619 
  1 | 57 | 3194,21576 | 40 | 3115,25999 | 3194,21576 
  1 | 22 | 3203,92891 | 41 | 3133,34049 | 3203,92891 
  1 | 18 | 3493,59457 | 42 | 3459,06304 | 3493,59457 
  1 | 21 | 4063,44037 | 43 | 4027,40096 | 4063,44037 
  1 |  4 | 4191,99875 | 44 | 4156,52410 | 4191,99875 
  1 | 13 | 4244,28945 | 45 | 4209,85627 | 4244,28945 
  1 | 11 | 4695,15700 | 46 | 4660,27829 | 4695,15700 
  1 |  5 | 4826,85150 | 47 | 4789,64959 | 4826,85150 
  1 |  7 | 5020,31361 | 48 | 4985,44006 | 5020,31361 
  1 | 12 | 5138,93268 | 49 | 5085,35740 | 5138,93268 
  1 | 23 | 5144,04559 | 50 | 5088,18013 | 5144,04559 
  1 |  1 | 5147,13739 | 51 | 5091,32005 | 5147,13739 
  1 |  2 | 5353,69522 | 52 | 5317,52296 | 5353,69522 
  1 | 15 | 5585,32034 | 53 | 5549,60947 | 5585,32034 
  1 | 16 | 5806,47735 | 54 | 5772,47244 | 5806,47735 
  1 |  8 | 5883,73372 | 55 | 5848,65947 | 5883,73372 
  1 | 24 | 6282,34538 | 56 | 6247,76945 | 6282,34538 
  1 | 14 | 6512,17490 | 57 | 6470,98801 | 6512,17490 
  1 | 25 | 6534,98469 | 58 | 6491,94415 | 6534,98469 
  1 |  6 | 6616,70067 | 59 | 6581,45972 | 6616,70067 
  1 | 20 | 6751,55159 | 60 | 6716,86861 | 6751,55159 
  1 |  0 | 7032,69105 | 61 | 6998,26177 | 7032,69105 
  1 |  9 | 7072,72972 | 62 | 7038,40976 | 7072,72972 
  1 |  3 | 7225,99366 | 63 | 7191,79636 | 7225,99366 
  2 |  0 | 14212,75281 |  0 | 6942,93947 | 6986,68562 
  2 |  9 | 14259,34146 |  1 | 6991,83792 | 7033,27427 
  2 |  3 | 14448,47535 |  2 | 7178,10952 | 7222,40817 
  2 | 29 | 14452,38314 |  3 | 2579,11723 | 7226,31596 
  2 | 37 | 14452,42284 |  4 | 2535,21315 | 7226,35565 
  2 |  7 | 14452,45272 |  5 | 4990,14079 | 7226,38553 
  2 | 16 | 14452,49259 |  6 | 5655,23839 | 7226,42541 
  2 | 36 | 14452,49970 |  7 | 2784,17763 | 7226,43252 
  2 | 50 | 14452,53109 |  8 | 2958,24481 | 7226,46390 
  2 | 32 | 14452,53493 |  9 | 2661,20957 | 7226,46775 
  2 | 51 | 14452,53680 | 10 | 2940,24204 | 7226,46962 
  2 |  1 | 14452,54125 | 11 | 5078,21482 | 7226,47406 
  2 | 26 | 14452,54900 | 12 | 2447,25645 | 7226,48182 
  2 | 61 | 14452,56065 | 13 | 3045,34362 | 7226,49347 
  2 | 38 | 14452,56260 | 14 | 2679,21346 | 7226,49542 
  2 | 42 | 14452,60916 | 15 | 2679,26954 | 7226,54198 
  2 | 62 | 14452,61537 | 16 | 2578,40504 | 7226,54819 
  2 | 23 | 14452,61640 | 17 | 5158,42061 | 7226,54922 
  2 | 43 | 14452,61768 | 18 | 2981,29591 | 7226,55050 
  2 | 28 | 14452,65349 | 19 | 2874,37562 | 7226,58631 
  2 | 54 | 14452,73679 | 20 | 2525,45804 | 7226,66960 
  2 | 56 | 14452,75514 | 21 | 3051,53944 | 7226,68795 
  2 | 12 | 14452,75759 | 22 | 5093,49733 | 7226,69041 
  2 | 22 | 14452,78933 | 23 | 3050,52443 | 7226,72215 
  2 | 34 | 14452,81585 | 24 | 2039,50888 | 7226,74867 
  2 | 41 | 14452,84234 | 25 | 2869,57713 | 7226,77516 
  2 | 58 | 14452,85945 | 26 | 2242,57382 | 7226,79227 
  2 | 31 | 14452,86278 | 27 | 2787,51963 | 7226,79560 
  2 | 52 | 14452,86358 | 28 | 2762,61995 | 7226,79640 
  2 | 40 | 14452,86456 | 29 | 2954,55557 | 7226,79738 
  2 | 63 | 14452,86562 | 30 | 2884,62850 | 7226,79843 
  2 | 47 | 14452,88030 | 31 | 2986,56072 | 7226,81312 
  2 | 33 | 14452,91256 | 32 | 2203,68919 | 7226,84538 
  2 | 20 | 14452,92065 | 33 | 6775,66721 | 7226,85347 
  2 | 55 | 14452,94906 | 34 | 2977,61365 | 7226,88188 
  2 | 46 | 14452,97273 | 35 | 3183,66794 | 7226,90555 
  2 | 15 | 14452,98138 | 36 | 5538,69739 | 7226,91419 
  2 | 14 | 14452,98159 | 37 | 6404,69144 | 7226,91441 
  2 | 18 | 14452,99962 | 38 | 3469,69916 | 7226,93243 
  2 | 57 | 14453,01397 | 39 | 3035,77411 | 7226,94679 
  2 | 60 | 14453,03645 | 40 | 2785,75588 | 7226,96927 
  2 | 17 | 14453,05120 | 41 | 2434,75793 | 7226,98401 
  2 |  6 | 14453,06160 | 42 | 6463,84710 | 7226,99441 
  2 | 30 | 14453,06685 | 43 | 3090,79931 | 7226,99966 
  2 | 19 | 14453,07662 | 44 | 2716,86180 | 7227,00944 
  2 | 10 | 14453,09376 | 45 | 2800,77342 | 7227,02658 
  2 | 44 | 14453,11927 | 46 | 2882,81117 | 7227,05209 
  2 | 45 | 14453,13299 | 47 | 2707,89593 | 7227,06581 
  2 | 35 | 14453,16188 | 48 | 2306,93525 | 7227,09470 
  2 |  8 | 14453,16509 | 49 | 5957,87283 | 7227,09790 
  2 | 25 | 14453,16600 | 50 | 6498,93817 | 7227,09881 
  2 | 21 | 14453,20322 | 51 | 4013,95058 | 7227,13604 
  2 | 24 | 14453,21530 | 52 | 6260,91741 | 7227,14812 
  2 | 53 | 14453,21735 | 53 | 2925,99096 | 7227,15017 
  2 |  5 | 14453,22066 | 54 | 4795,02302 | 7227,15348 
  2 | 49 | 14453,22951 | 55 | 2679,92010 | 7227,16232 
  2 | 39 | 14453,23016 | 56 | 2389,94091 | 7227,16298 
  2 | 48 | 14453,26029 | 57 | 3083,05323 | 7227,19311 
  2 | 13 | 14453,27345 | 58 | 4201,01689 | 7227,20627 
  2 | 59 | 14453,27531 | 59 | 3120,95060 | 7227,20813 
  2 | 27 | 14453,29868 | 60 | 3033,00392 | 7227,23150 
  2 |  2 | 14453,31062 | 61 | 5200,99914 | 7227,24344 
  2 |  4 | 14453,38507 | 62 | 4268,10997 | 7227,31788 
  2 | 11 | 14453,38645 | 63 | 4656,09574 | 7227,31927 
  3 |  0 | 21432,76404 |  0 | 6938,05828 | 6979,34932 
  3 |  9 | 21488,27158 |  1 | 6992,91033 | 7034,85686 
  3 | 61 | 21679,86055 |  2 | 2985,27281 | 7226,44583 
  3 | 15 | 21679,87362 |  3 | 5621,30312 | 7226,45890 
  3 | 51 | 21679,91613 |  4 | 2914,34292 | 7226,50140 
  3 | 21 | 21679,92392 |  5 | 4021,34394 | 7226,50919 
  3 | 13 | 21679,94282 |  6 | 4198,36766 | 7226,52810 
  3 | 36 | 21679,95232 |  7 | 2784,37291 | 7226,53759 
  3 | 30 | 21680,00068 |  8 | 3052,39773 | 7226,58595 
  3 | 34 | 21680,01704 |  9 | 2042,40696 | 7226,60232 
